county,jurisdiction,candidate,party,office,district,votes
Coos,Pittsburg,Tom Oyler,Republican,President,,1
Coos,Pittsburg,Richard C. Peet,Republican,President,,0
Coos,Pittsburg,Dorian Yeager,Republican,President,,0
Coos,Pittsburg,Bill Bradley,Republican,President,,0
Coos,Pittsburg,Charles Buckley,Republican,President,,0
Coos,Pittsburg,Willie F. Carter,Republican,President,,0
Coos,Pittsburg,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Pittsburg,John B. Eaton,Republican,President,,0
Coos,Pittsburg,Al Gore,Republican,President,,1
Coos,Pittsburg,Mark Greenstein,Republican,President,,0
Coos,Pittsburg,Vincent S. Hamm,Republican,President,,0
Coos,Pittsburg,Heather Harder,Republican,President,,0
Coos,Pittsburg,Thomas Koos,Republican,President,,0
Coos,Pittsburg,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Pittsburg,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Pittsburg,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Pittsburg,Jeffrey B. Peters,Republican,President,,0
Coos,Pittsburg,Michael Skok,Republican,President,,0
Coos,Pittsburg,Jim Taylor,Republican,President,,0
Coos,Pittsburg,Scattered,Republican,President,,1
Coos,Pittsburg,Elizabeth Dole,Republican,President,,0
Coos,Randolph,Gary Bauer,Republican,President,,0
Coos,Randolph,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Randolph,George W. Bush,Republican,President,,42
Coos,Randolph,Kenneth A. Capalbo,Republican,President,,0
Coos,Randolph,Steve Forbes,Republican,President,,10
Coos,Randolph,Mark 'Dick' Harnes,Republican,President,,0
Coos,Randolph,Orrin G. Hatch,Republican,President,,0
Coos,Randolph,Alan Lee Keyes,Republican,President,,5
Coos,Randolph,Andy Martin,Republican,President,,0
Coos,Randolph,John McCain,Republican,President,,41
Coos,Randolph,Timothy Lee Mosby,Republican,President,,0
Coos,Randolph,Tom Oyler,Republican,President,,0
Coos,Randolph,Richard C. Peet,Republican,President,,0
Coos,Randolph,Dorian Yeager,Republican,President,,2
Coos,Randolph,Bill Bradley,Republican,President,,0
Coos,Randolph,Charles Buckley,Republican,President,,
Coos,Randolph,Willie F. Carter,Republican,President,,0
Coos,Randolph,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Randolph,John B. Eaton,Republican,President,,0
Coos,Randolph,Al Gore,Republican,President,,1
Coos,Randolph,Mark Greenstein,Republican,President,,0
Coos,Randolph,Vincent S. Hamm,Republican,President,,0
Coos,Randolph,Heather Harder,Republican,President,,0
Coos,Randolph,Thomas Koos,Republican,President,,0
Coos,Randolph,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Randolph,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Randolph,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Randolph,Jeffrey B. Peters,Republican,President,,0
Coos,Randolph,Michael Skok,Republican,President,,0
Coos,Randolph,Jim Taylor,Republican,President,,0
Coos,Randolph,Scattered,Republican,President,,0
Coos,Randolph,Elizabeth Dole,Republican,President,,0
Coos,Sargent'sPur.,Gary Bauer,Republican,President,,0
Coos,Sargent'sPur.,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Sargent'sPur.,George W. Bush,Republican,President,,0
Coos,Sargent'sPur.,Kenneth A. Capalbo,Republican,President,,0
Coos,Sargent'sPur.,Steve Forbes,Republican,President,,0
Coos,Sargent'sPur.,Mark 'Dick' Harnes,Republican,President,,0
Coos,Sargent'sPur.,Orrin G. Hatch,Republican,President,,0
Coos,Sargent'sPur.,Alan Lee Keyes,Republican,President,,0
Coos,Sargent'sPur.,Andy Martin,Republican,President,,0
Coos,Sargent'sPur.,John McCain,Republican,President,,0
Coos,Sargent'sPur.,Timothy Lee Mosby,Republican,President,,0
Coos,Sargent'sPur.,Tom Oyler,Republican,President,,0
Coos,Sargent'sPur.,Richard C. Peet,Republican,President,,0
Coos,Sargent'sPur.,Dorian Yeager,Republican,President,,0
Coos,Sargent'sPur.,Bill Bradley,Republican,President,,0
Coos,Sargent'sPur.,Charles Buckley,Republican,President,,0
Coos,Sargent'sPur.,Willie F. Carter,Republican,President,,0
Coos,Sargent'sPur.,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Sargent'sPur.,John B. Eaton,Republican,President,,0
Coos,Sargent'sPur.,Al Gore,Republican,President,,0
Coos,Sargent'sPur.,Mark Greenstein,Republican,President,,0
Coos,Sargent'sPur.,Vincent S. Hamm,Republican,President,,0
Coos,Sargent'sPur.,Heather Harder,Republican,President,,0
Coos,Sargent'sPur.,Thomas Koos,Republican,President,,0
Coos,Sargent'sPur.,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Sargent'sPur.,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Sargent'sPur.,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Sargent'sPur.,Jeffrey B. Peters,Republican,President,,0
Coos,Sargent'sPur.,Michael Skok,Republican,President,,0
Coos,Sargent'sPur.,Jim Taylor,Republican,President,,0
Coos,Sargent'sPur.,Scattered,Republican,President,,0
Coos,Sargent'sPur.,Elizabeth Dole,Republican,President,,0
Coos,SecondCollegeGt.,Gary Bauer,Republican,President,,0
Coos,SecondCollegeGt.,"Samuel H. Berry, Jr",Republican,President,,0
Coos,SecondCollegeGt.,George W. Bush,Republican,President,,0
Coos,SecondCollegeGt.,Kenneth A. Capalbo,Republican,President,,0
Coos,SecondCollegeGt.,Steve Forbes,Republican,President,,0
Coos,SecondCollegeGt.,Mark 'Dick' Harnes,Republican,President,,0
Coos,SecondCollegeGt.,Orrin G. Hatch,Republican,President,,0
Coos,SecondCollegeGt.,Alan Lee Keyes,Republican,President,,0
Coos,SecondCollegeGt.,Andy Martin,Republican,President,,0
Coos,SecondCollegeGt.,John McCain,Republican,President,,0
Coos,SecondCollegeGt.,Timothy Lee Mosby,Republican,President,,0
Coos,SecondCollegeGt.,Tom Oyler,Republican,President,,0
Coos,SecondCollegeGt.,Richard C. Peet,Republican,President,,0
Coos,SecondCollegeGt.,Dorian Yeager,Republican,President,,0
Coos,SecondCollegeGt.,Bill Bradley,Republican,President,,0
Coos,SecondCollegeGt.,Charles Buckley,Republican,President,,0
Coos,SecondCollegeGt.,Willie F. Carter,Republican,President,,0
Coos,SecondCollegeGt.,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,SecondCollegeGt.,John B. Eaton,Republican,President,,0
Coos,SecondCollegeGt.,Al Gore,Republican,President,,0
Coos,SecondCollegeGt.,Mark Greenstein,Republican,President,,0
Coos,SecondCollegeGt.,Vincent S. Hamm,Republican,President,,0
Coos,SecondCollegeGt.,Heather Harder,Republican,President,,0
Coos,SecondCollegeGt.,Thomas Koos,Republican,President,,0
Coos,SecondCollegeGt.,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,SecondCollegeGt.,Nathaniel Thomas Mullins,Republican,President,,0
Coos,SecondCollegeGt.,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,SecondCollegeGt.,Jeffrey B. Peters,Republican,President,,0
Coos,SecondCollegeGt.,Michael Skok,Republican,President,,0
Coos,SecondCollegeGt.,Jim Taylor,Republican,President,,0
Coos,SecondCollegeGt.,Scattered,Republican,President,,0
Coos,SecondCollegeGt.,Elizabeth Dole,Republican,President,,0
Coos,Shelburne,Gary Bauer,Republican,President,,0
Coos,Shelburne,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Shelburne,George W. Bush,Republican,President,,35
Coos,Shelburne,Kenneth A. Capalbo,Republican,President,,0
Coos,Shelburne,Steve Forbes,Republican,President,,5
Coos,Shelburne,Mark 'Dick' Harnes,Republican,President,,0
Coos,Shelburne,Orrin G. Hatch,Republican,President,,0
Coos,Shelburne,Alan Lee Keyes,Republican,President,,6
Coos,Shelburne,Andy Martin,Republican,President,,0
Coos,Shelburne,John McCain,Republican,President,,33
Coos,Shelburne,Timothy Lee Mosby,Republican,President,,0
Coos,Shelburne,Tom Oyler,Republican,President,,0
Coos,Shelburne,Richard C. Peet,Republican,President,,0
Coos,Shelburne,Dorian Yeager,Republican,President,,0
Coos,Shelburne,Bill Bradley,Republican,President,,0
Coos,Shelburne,Charles Buckley,Republican,President,,0
Coos,Shelburne,Willie F. Carter,Republican,President,,0
Coos,Shelburne,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Shelburne,John B. Eaton,Republican,President,,0
Coos,Shelburne,Al Gore,Republican,President,,1
Coos,Shelburne,Mark Greenstein,Republican,President,,0
Coos,Shelburne,Vincent S. Hamm,Republican,President,,0
Coos,Shelburne,Heather Harder,Republican,President,,0
Coos,Shelburne,Thomas Koos,Republican,President,,0
Coos,Shelburne,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Shelburne,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Shelburne,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Shelburne,Jeffrey B. Peters,Republican,President,,0
Coos,Shelburne,Michael Skok,Republican,President,,0
Coos,Shelburne,Jim Taylor,Republican,President,,0
Coos,Shelburne,Scattered,Republican,President,,0
Coos,Shelburne,Elizabeth Dole,Republican,President,,0
Coos,Stark,Gary Bauer,Republican,President,,0
Coos,Stark,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Stark,George W. Bush,Republican,President,,26
Coos,Stark,Kenneth A. Capalbo,Republican,President,,0
Coos,Stark,Steve Forbes,Republican,President,,12
Coos,Stark,Mark 'Dick' Harnes,Republican,President,,1
Coos,Stark,Orrin G. Hatch,Republican,President,,0
Coos,Stark,Alan Lee Keyes,Republican,President,,9
Coos,Stark,Andy Martin,Republican,President,,0
Coos,Stark,John McCain,Republican,President,,31
Coos,Stark,Timothy Lee Mosby,Republican,President,,0
Coos,Stark,Tom Oyler,Republican,President,,0
Coos,Stark,Richard C. Peet,Republican,President,,0
Coos,Stark,Dorian Yeager,Republican,President,,1
Coos,Stark,Bill Bradley,Republican,President,,0
Coos,Stark,Charles Buckley,Republican,President,,0
Coos,Stark,Willie F. Carter,Republican,President,,0
Coos,Stark,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Stark,John B. Eaton,Republican,President,,0
Coos,Stark,Al Gore,Republican,President,,0
Coos,Stark,Mark Greenstein,Republican,President,,0
Coos,Stark,Vincent S. Hamm,Republican,President,,0
Coos,Stark,Heather Harder,Republican,President,,0
Coos,Stark,Thomas Koos,Republican,President,,0
Coos,Stark,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Stark,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Stark,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Stark,Jeffrey B. Peters,Republican,President,,0
Coos,Stark,Michael Skok,Republican,President,,0
Coos,Stark,Jim Taylor,Republican,President,,0
Coos,Stark,Scattered,Republican,President,,0
Coos,Stark,Elizabeth Dole,Republican,President,,0
Coos,Stewartstown,Gary Bauer,Republican,President,,0
Coos,Stewartstown,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Stewartstown,George W. Bush,Republican,President,,29
Coos,Stewartstown,Kenneth A. Capalbo,Republican,President,,0
Coos,Stewartstown,Steve Forbes,Republican,President,,26
Coos,Stewartstown,Mark 'Dick' Harnes,Republican,President,,0
Coos,Stewartstown,Orrin G. Hatch,Republican,President,,1
Coos,Stewartstown,Alan Lee Keyes,Republican,President,,12
Coos,Stewartstown,Andy Martin,Republican,President,,0
Coos,Stewartstown,John McCain,Republican,President,,35
Coos,Stewartstown,Timothy Lee Mosby,Republican,President,,0
Coos,Stewartstown,Tom Oyler,Republican,President,,0
Coos,Stewartstown,Richard C. Peet,Republican,President,,0
Coos,Stewartstown,Dorian Yeager,Republican,President,,0
Coos,Stewartstown,Bill Bradley,Republican,President,,1
Coos,Stewartstown,Charles Buckley,Republican,President,,0
Coos,Stewartstown,Willie F. Carter,Republican,President,,0
Coos,Stewartstown,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Stewartstown,John B. Eaton,Republican,President,,0
Coos,Stewartstown,Al Gore,Republican,President,,1
Coos,Stewartstown,Mark Greenstein,Republican,President,,0
Coos,Stewartstown,Vincent S. Hamm,Republican,President,,0
Coos,Stewartstown,Heather Harder,Republican,President,,0
Coos,Stewartstown,Thomas Koos,Republican,President,,0
Coos,Stewartstown,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Stewartstown,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Stewartstown,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Stewartstown,Jeffrey B. Peters,Republican,President,,0
Coos,Stewartstown,Michael Skok,Republican,President,,0
Coos,Stewartstown,Jim Taylor,Republican,President,,0
Coos,Stewartstown,Scattered,Republican,President,,0
Coos,Stewartstown,Elizabeth Dole,Republican,President,,0
Coos,Stratford,Gary Bauer,Republican,President,,0
Coos,Stratford,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Stratford,George W. Bush,Republican,President,,21
Coos,Stratford,Kenneth A. Capalbo,Republican,President,,0
Coos,Stratford,Steve Forbes,Republican,President,,14
Coos,Stratford,Mark 'Dick' Harnes,Republican,President,,0
Coos,Stratford,Orrin G. Hatch,Republican,President,,0
Coos,Stratford,Alan Lee Keyes,Republican,President,,2
Coos,Stratford,Andy Martin,Republican,President,,0
Coos,Stratford,John McCain,Republican,President,,41
Coos,Stratford,Timothy Lee Mosby,Republican,President,,0
Coos,Stratford,Tom Oyler,Republican,President,,0
Coos,Stratford,Richard C. Peet,Republican,President,,0
Coos,Stratford,Dorian Yeager,Republican,President,,0
Coos,Stratford,Bill Bradley,Republican,President,,0
Coos,Stratford,Charles Buckley,Republican,President,,0
Coos,Stratford,Willie F. Carter,Republican,President,,0
Coos,Stratford,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Stratford,John B. Eaton,Republican,President,,0
Coos,Stratford,Al Gore,Republican,President,,1
Coos,Stratford,Mark Greenstein,Republican,President,,0
Coos,Stratford,Vincent S. Hamm,Republican,President,,0
Coos,Stratford,Heather Harder,Republican,President,,0
Coos,Stratford,Thomas Koos,Republican,President,,0
Coos,Stratford,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Stratford,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Stratford,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Stratford,Jeffrey B. Peters,Republican,President,,0
Coos,Stratford,Michael Skok,Republican,President,,0
Coos,Stratford,Jim Taylor,Republican,President,,0
Coos,Stratford,Scattered,Republican,President,,0
Coos,Stratford,Elizabeth Dole,Republican,President,,0
Coos,Success,Gary Bauer,Republican,President,,0
Coos,Success,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Success,George W. Bush,Republican,President,,0
Coos,Success,Kenneth A. Capalbo,Republican,President,,0
Coos,Success,Steve Forbes,Republican,President,,0
Coos,Success,Mark 'Dick' Harnes,Republican,President,,0
Coos,Success,Orrin G. Hatch,Republican,President,,0
Coos,Success,Alan Lee Keyes,Republican,President,,0
Coos,Success,Andy Martin,Republican,President,,
Coos,Success,John McCain,Republican,President,,0
Coos,Success,Timothy Lee Mosby,Republican,President,,0
Coos,Success,Tom Oyler,Republican,President,,0
Coos,Success,Richard C. Peet,Republican,President,,0
Coos,Success,Dorian Yeager,Republican,President,,0
Coos,Success,Bill Bradley,Republican,President,,0
Coos,Success,Charles Buckley,Republican,President,,0
Coos,Success,Willie F. Carter,Republican,President,,0
Coos,Success,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Success,John B. Eaton,Republican,President,,0
Coos,Success,Al Gore,Republican,President,,0
Coos,Success,Mark Greenstein,Republican,President,,0
Coos,Success,Vincent S. Hamm,Republican,President,,0
Coos,Success,Heather Harder,Republican,President,,0
Coos,Success,Thomas Koos,Republican,President,,0
Coos,Success,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Success,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Success,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Success,Jeffrey B. Peters,Republican,President,,0
Coos,Success,Michael Skok,Republican,President,,0
Coos,Success,Jim Taylor,Republican,President,,0
Coos,Success,Scattered,Republican,President,,0
Coos,Success,Elizabeth Dole,Republican,President,,0
Coos,Thompson&Mes'sPur.,Gary Bauer,Republican,President,,0
Coos,Thompson&Mes'sPur.,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Thompson&Mes'sPur.,George W. Bush,Republican,President,,0
Coos,Thompson&Mes'sPur.,Kenneth A. Capalbo,Republican,President,,0
Coos,Thompson&Mes'sPur.,Steve Forbes,Republican,President,,0
Coos,Thompson&Mes'sPur.,Mark 'Dick' Harnes,Republican,President,,0
Coos,Thompson&Mes'sPur.,Orrin G. Hatch,Republican,President,,0
Coos,Thompson&Mes'sPur.,Alan Lee Keyes,Republican,President,,0
Coos,Thompson&Mes'sPur.,Andy Martin,Republican,President,,0
Coos,Thompson&Mes'sPur.,John McCain,Republican,President,,0
Coos,Thompson&Mes'sPur.,Timothy Lee Mosby,Republican,President,,0
Coos,Thompson&Mes'sPur.,Tom Oyler,Republican,President,,0
Coos,Thompson&Mes'sPur.,Richard C. Peet,Republican,President,,0
Coos,Thompson&Mes'sPur.,Dorian Yeager,Republican,President,,0
Coos,Thompson&Mes'sPur.,Bill Bradley,Republican,President,,0
Coos,Thompson&Mes'sPur.,Charles Buckley,Republican,President,,0
Coos,Thompson&Mes'sPur.,Willie F. Carter,Republican,President,,0
Coos,Thompson&Mes'sPur.,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Thompson&Mes'sPur.,John B. Eaton,Republican,President,,0
Coos,Thompson&Mes'sPur.,Al Gore,Republican,President,,0
Coos,Thompson&Mes'sPur.,Mark Greenstein,Republican,President,,0
Coos,Thompson&Mes'sPur.,Vincent S. Hamm,Republican,President,,0
Coos,Thompson&Mes'sPur.,Heather Harder,Republican,President,,0
Coos,Thompson&Mes'sPur.,Thomas Koos,Republican,President,,0
Coos,Thompson&Mes'sPur.,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Thompson&Mes'sPur.,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Thompson&Mes'sPur.,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Thompson&Mes'sPur.,Jeffrey B. Peters,Republican,President,,0
Coos,Thompson&Mes'sPur.,Michael Skok,Republican,President,,0
Coos,Thompson&Mes'sPur.,Jim Taylor,Republican,President,,0
Coos,Thompson&Mes'sPur.,Scattered,Republican,President,,0
Coos,Thompson&Mes'sPur.,Elizabeth Dole,Republican,President,,0
Coos,Wentworth'sLoc.,Gary Bauer,Republican,President,,0
Coos,Wentworth'sLoc.,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Wentworth'sLoc.,George W. Bush,Republican,President,,3
Coos,Wentworth'sLoc.,Kenneth A. Capalbo,Republican,President,,0
Coos,Wentworth'sLoc.,Steve Forbes,Republican,President,,0
Coos,Wentworth'sLoc.,Mark 'Dick' Harnes,Republican,President,,0
Coos,Wentworth'sLoc.,Orrin G. Hatch,Republican,President,,0
Coos,Wentworth'sLoc.,Alan Lee Keyes,Republican,President,,1
Coos,Wentworth'sLoc.,Andy Martin,Republican,President,,0
Coos,Wentworth'sLoc.,John McCain,Republican,President,,3
Coos,Wentworth'sLoc.,Timothy Lee Mosby,Republican,President,,0
Coos,Wentworth'sLoc.,Tom Oyler,Republican,President,,0
Coos,Wentworth'sLoc.,Richard C. Peet,Republican,President,,0
Coos,Wentworth'sLoc.,Dorian Yeager,Republican,President,,0
Coos,Wentworth'sLoc.,Bill Bradley,Republican,President,,0
Coos,Wentworth'sLoc.,Charles Buckley,Republican,President,,0
Coos,Wentworth'sLoc.,Willie F. Carter,Republican,President,,0
Coos,Wentworth'sLoc.,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Wentworth'sLoc.,John B. Eaton,Republican,President,,0
Coos,Wentworth'sLoc.,Al Gore,Republican,President,,0
Coos,Wentworth'sLoc.,Mark Greenstein,Republican,President,,0
Coos,Wentworth'sLoc.,Vincent S. Hamm,Republican,President,,0
Coos,Wentworth'sLoc.,Heather Harder,Republican,President,,0
Coos,Wentworth'sLoc.,Thomas Koos,Republican,President,,0
Coos,Wentworth'sLoc.,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Wentworth'sLoc.,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Wentworth'sLoc.,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Wentworth'sLoc.,Jeffrey B. Peters,Republican,President,,0
Coos,Wentworth'sLoc.,Michael Skok,Republican,President,,0
Coos,Wentworth'sLoc.,Jim Taylor,Republican,President,,0
Coos,Wentworth'sLoc.,Scattered,Republican,President,,0
Coos,Wentworth'sLoc.,Elizabeth Dole,Republican,President,,0
Coos,Whitefield,Gary Bauer,Republican,President,,0
Coos,Whitefield,"Samuel H. Berry, Jr",Republican,President,,0
Coos,Whitefield,George W. Bush,Republican,President,,122
Coos,Whitefield,Kenneth A. Capalbo,Republican,President,,0
Coos,Whitefield,Steve Forbes,Republican,President,,65
Coos,Whitefield,Mark 'Dick' Harnes,Republican,President,,0
Coos,Whitefield,Orrin G. Hatch,Republican,President,,0
Coos,Whitefield,Alan Lee Keyes,Republican,President,,31
Coos,Whitefield,Andy Martin,Republican,President,,0
Coos,Whitefield,John McCain,Republican,President,,166
Coos,Whitefield,Timothy Lee Mosby,Republican,President,,0
Coos,Whitefield,Tom Oyler,Republican,President,,0
Coos,Whitefield,Richard C. Peet,Republican,President,,0
Coos,Whitefield,Dorian Yeager,Republican,President,,0
Coos,Whitefield,Bill Bradley,Republican,President,,3
Coos,Whitefield,Charles Buckley,Republican,President,,0
Coos,Whitefield,Willie F. Carter,Republican,President,,0
Coos,Whitefield,Randolph 'Randy' W. Crow,Republican,President,,0
Coos,Whitefield,John B. Eaton,Republican,President,,0
Coos,Whitefield,Al Gore,Republican,President,,2
Coos,Whitefield,Mark Greenstein,Republican,President,,0
Coos,Whitefield,Vincent S. Hamm,Republican,President,,0
Coos,Whitefield,Heather Harder,Republican,President,,0
Coos,Whitefield,Thomas Koos,Republican,President,,0
Coos,Whitefield,"Lyndon H. LaRouche, Jr",Republican,President,,0
Coos,Whitefield,Nathaniel Thomas Mullins,Republican,President,,0
Coos,Whitefield,"Edward T. O'Donnell, Jr",Republican,President,,0
Coos,Whitefield,Jeffrey B. Peters,Republican,President,,0
Coos,Whitefield,Michael Skok,Republican,President,,0
Coos,Whitefield,Jim Taylor,Republican,President,,0
Coos,Whitefield,Scattered,Republican,President,,51
Coos,Whitefield,Elizabeth Dole,Republican,President,,1
Grafton,Alexandria,Gary Bauer,Republican,President,,2
Grafton,Alexandria,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,Alexandria,George W. Bush,Republican,President,,92
Grafton,Alexandria,Kenneth A. Capalbo,Republican,President,,0
Grafton,Alexandria,Steve Forbes,Republican,President,,32
Grafton,Alexandria,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Alexandria,Orrin G. Hatch,Republican,President,,1
Grafton,Alexandria,Alan Lee Keyes,Republican,President,,20
Grafton,Alexandria,Andy Martin,Republican,President,,0
Grafton,Alexandria,John McCain,Republican,President,,151
Grafton,Alexandria,Timothy Lee Mosby,Republican,President,,0
Grafton,Alexandria,Tom Oyler,Republican,President,,0
Grafton,Alexandria,Richard C. Peet,Republican,President,,0
Grafton,Alexandria,Dorian Yeager,Republican,President,,1
Grafton,Alexandria,Bill Bradley,Republican,President,,5
Grafton,Alexandria,Charles Buckley,Republican,President,,0
Grafton,Alexandria,Willie F. Carter,Republican,President,,0
Grafton,Alexandria,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Alexandria,John B. Eaton,Republican,President,,0
Grafton,Alexandria,Al Gore,Republican,President,,2
Grafton,Alexandria,Mark Greenstein,Republican,President,,0
Grafton,Alexandria,Vincent S. Hamm,Republican,President,,0
Grafton,Alexandria,Heather Harder,Republican,President,,0
Grafton,Alexandria,Thomas Koos,Republican,President,,0
Grafton,Alexandria,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,Alexandria,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,Alexandria,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,Alexandria,Jeffrey B. Peters,Republican,President,,0
Grafton,Alexandria,Michael Skok,Republican,President,,0
Grafton,Alexandria,Jim Taylor,Republican,President,,0
Grafton,Alexandria,Scattered,Republican,President,,NA
Grafton,Alexandria,Elizabeth Dole,Republican,President,,0
Grafton,Ashland,Gary Bauer,Republican,President,,3
Grafton,Ashland,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,Ashland,George W. Bush,Republican,President,,129
Grafton,Ashland,Kenneth A. Capalbo,Republican,President,,0
Grafton,Ashland,Steve Forbes,Republican,President,,69
Grafton,Ashland,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Ashland,Orrin G. Hatch,Republican,President,,1
Grafton,Ashland,Alan Lee Keyes,Republican,President,,43
Grafton,Ashland,Andy Martin,Republican,President,,0
Grafton,Ashland,John McCain,Republican,President,,172
Grafton,Ashland,Timothy Lee Mosby,Republican,President,,0
Grafton,Ashland,Tom Oyler,Republican,President,,0
Grafton,Ashland,Richard C. Peet,Republican,President,,0
Grafton,Ashland,Dorian Yeager,Republican,President,,0
Grafton,Ashland,Bill Bradley,Republican,President,,3
Grafton,Ashland,Charles Buckley,Republican,President,,0
Grafton,Ashland,Willie F. Carter,Republican,President,,0
Grafton,Ashland,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Ashland,John B. Eaton,Republican,President,,0
Grafton,Ashland,Al Gore,Republican,President,,1
Grafton,Ashland,Mark Greenstein,Republican,President,,0
Grafton,Ashland,Vincent S. Hamm,Republican,President,,0
Grafton,Ashland,Heather Harder,Republican,President,,0
Grafton,Ashland,Thomas Koos,Republican,President,,0
Grafton,Ashland,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,Ashland,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,Ashland,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,Ashland,Jeffrey B. Peters,Republican,President,,0
Grafton,Ashland,Michael Skok,Republican,President,,0
Grafton,Ashland,Jim Taylor,Republican,President,,0
Grafton,Ashland,Scattered,Republican,President,,NA
Grafton,Ashland,Elizabeth Dole,Republican,President,,0
Grafton,Bath,Gary Bauer,Republican,President,,2
Grafton,Bath,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,Bath,George W. Bush,Republican,President,,73
Grafton,Bath,Kenneth A. Capalbo,Republican,President,,0
Grafton,Bath,Steve Forbes,Republican,President,,31
Grafton,Bath,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Bath,Orrin G. Hatch,Republican,President,,1
Grafton,Bath,Alan Lee Keyes,Republican,President,,8
Grafton,Bath,Andy Martin,Republican,President,,0
Grafton,Bath,John McCain,Republican,President,,70
Grafton,Bath,Timothy Lee Mosby,Republican,President,,0
Grafton,Bath,Tom Oyler,Republican,President,,0
Grafton,Bath,Richard C. Peet,Republican,President,,0
Grafton,Bath,Dorian Yeager,Republican,President,,0
Grafton,Bath,Bill Bradley,Republican,President,,1
Grafton,Bath,Charles Buckley,Republican,President,,0
Grafton,Bath,Willie F. Carter,Republican,President,,0
Grafton,Bath,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Bath,John B. Eaton,Republican,President,,0
Grafton,Bath,Al Gore,Republican,President,,0
Grafton,Bath,Mark Greenstein,Republican,President,,0
Grafton,Bath,Vincent S. Hamm,Republican,President,,0
Grafton,Bath,Heather Harder,Republican,President,,0
Grafton,Bath,Thomas Koos,Republican,President,,0
Grafton,Bath,"Lyndon H. LaRouche, Jr",Republican,President,,0
