county,jurisdiction,candidate,party,office,district,votes
Rockingham,Newfields,George W. Bush,Republican,President,,1.0
Rockingham,Newfields,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Newfields,Steve Forbes,Republican,President,,0
Rockingham,Newfields,Mark Dick Harnes,Republican,President,,0
Rockingham,Newfields,Orrin Hatch,Republican,President,,0
Rockingham,Newfields,Alan Keyes,Republican,President,,3.0
Rockingham,Newington,Gary Bauer,Republican,President,,0
Rockingham,Newington,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Newington,George W. Bush,Republican,President,,2.0
Rockingham,Newington,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Newington,Steve Forbes,Republican,President,,0
Rockingham,Newington,Mark Dick Harnes,Republican,President,,0
Rockingham,Newington,Orrin Hatch,Republican,President,,0
Rockingham,Newington,Alan Keyes,Republican,President,,0
Rockingham,Newmarket,Gary Bauer,Republican,President,,0
Rockingham,Newmarket,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Newmarket,George W. Bush,Republican,President,,5.0
Rockingham,Newmarket,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Newmarket,Steve Forbes,Republican,President,,2.0
Rockingham,Newmarket,Mark Dick Harnes,Republican,President,,0
Rockingham,Newmarket,Orrin Hatch,Republican,President,,0
Rockingham,Newmarket,Alan Keyes,Republican,President,,2.0
Rockingham,Newton,Gary Bauer,Republican,President,,0
Rockingham,Newton,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Newton,George W. Bush,Republican,President,,5.0
Rockingham,Newton,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Newton,Steve Forbes,Republican,President,,3.0
Rockingham,Newton,Mark Dick Harnes,Republican,President,,0
Rockingham,Newton,Orrin Hatch,Republican,President,,0
Rockingham,Newton,Alan Keyes,Republican,President,,2.0
Rockingham,North Hampton,Gary Bauer,Republican,President,,0
Rockingham,North Hampton,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,North Hampton,George W. Bush,Republican,President,,0
Rockingham,North Hampton,Kenneth A. Capalbo,Republican,President,,0
Rockingham,North Hampton,Steve Forbes,Republican,President,,1.0
Rockingham,North Hampton,Mark Dick Harnes,Republican,President,,0
Rockingham,North Hampton,Orrin Hatch,Republican,President,,0
Rockingham,North Hampton,Alan Keyes,Republican,President,,0
Rockingham,Northwood,Gary Bauer,Republican,President,,0
Rockingham,Northwood,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Northwood,George W. Bush,Republican,President,,2.0
Rockingham,Northwood,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Northwood,Steve Forbes,Republican,President,,4.0
Rockingham,Northwood,Mark Dick Harnes,Republican,President,,0
Rockingham,Northwood,Orrin Hatch,Republican,President,,0
Rockingham,Northwood,Alan Keyes,Republican,President,,0
Rockingham,Nottingham,Gary Bauer,Republican,President,,0
Rockingham,Nottingham,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Nottingham,George W. Bush,Republican,President,,1.0
Rockingham,Nottingham,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Nottingham,Steve Forbes,Republican,President,,4.0
Rockingham,Nottingham,Mark Dick Harnes,Republican,President,,0
Rockingham,Nottingham,Orrin Hatch,Republican,President,,0
Rockingham,Nottingham,Alan Keyes,Republican,President,,1.0
Rockingham,Plaistow,Gary Bauer,Republican,President,,0
Rockingham,Plaistow,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Plaistow,George W. Bush,Republican,President,,2.0
Rockingham,Plaistow,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Plaistow,Steve Forbes,Republican,President,,4.0
Rockingham,Plaistow,Mark Dick Harnes,Republican,President,,0
Rockingham,Plaistow,Orrin Hatch,Republican,President,,0
Rockingham,Plaistow,Alan Keyes,Republican,President,,1.0
Rockingham,Portsmouth Wd1,Gary Bauer,Republican,President,,0
Rockingham,Portsmouth Wd1,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Portsmouth Wd1,George W. Bush,Republican,President,,0
Rockingham,Portsmouth Wd1,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Portsmouth Wd1,Steve Forbes,Republican,President,,2.0
Rockingham,Portsmouth Wd1,Mark Dick Harnes,Republican,President,,0
Rockingham,Portsmouth Wd1,Orrin Hatch,Republican,President,,0
Rockingham,Portsmouth Wd1,Alan Keyes,Republican,President,,0
Rockingham,Portsmouth Wd2,Gary Bauer,Republican,President,,0
Rockingham,Portsmouth Wd2,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Portsmouth Wd2,George W. Bush,Republican,President,,3.0
Rockingham,Portsmouth Wd2,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Portsmouth Wd2,Steve Forbes,Republican,President,,0
Rockingham,Portsmouth Wd2,Mark Dick Harnes,Republican,President,,0
Rockingham,Portsmouth Wd2,Orrin Hatch,Republican,President,,0
Rockingham,Portsmouth Wd2,Alan Keyes,Republican,President,,1.0
Rockingham,Portsmouth Wd3,Gary Bauer,Republican,President,,0
Rockingham,Portsmouth Wd3,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Portsmouth Wd3,George W. Bush,Republican,President,,1.0
Rockingham,Portsmouth Wd3,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Portsmouth Wd3,Steve Forbes,Republican,President,,0
Rockingham,Portsmouth Wd3,Mark Dick Harnes,Republican,President,,0
Rockingham,Portsmouth Wd3,Orrin Hatch,Republican,President,,0
Rockingham,Portsmouth Wd3,Alan Keyes,Republican,President,,0
Rockingham,Portsmouth Wd4,Gary Bauer,Republican,President,,0
Rockingham,Portsmouth Wd4,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Portsmouth Wd4,George W. Bush,Republican,President,,1.0
Rockingham,Portsmouth Wd4,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Portsmouth Wd4,Steve Forbes,Republican,President,,1.0
Rockingham,Portsmouth Wd4,Mark Dick Harnes,Republican,President,,0
Rockingham,Portsmouth Wd4,Orrin Hatch,Republican,President,,0
Rockingham,Portsmouth Wd4,Alan Keyes,Republican,President,,0
Rockingham,Portsmouth Wd5,Gary Bauer,Republican,President,,1.0
Rockingham,Portsmouth Wd5,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Portsmouth Wd5,George W. Bush,Republican,President,,1.0
Rockingham,Portsmouth Wd5,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Portsmouth Wd5,Steve Forbes,Republican,President,,1.0
Rockingham,Portsmouth Wd5,Mark Dick Harnes,Republican,President,,0
Rockingham,Portsmouth Wd5,Orrin Hatch,Republican,President,,0
Rockingham,Portsmouth Wd5,Alan Keyes,Republican,President,,0
Rockingham,Raymond,Gary Bauer,Republican,President,,0
Rockingham,Raymond,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Raymond,George W. Bush,Republican,President,,6.0
Rockingham,Raymond,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Raymond,Steve Forbes,Republican,President,,9.0
Rockingham,Raymond,Mark Dick Harnes,Republican,President,,0
Rockingham,Raymond,Orrin Hatch,Republican,President,,0
Rockingham,Raymond,Alan Keyes,Republican,President,,1.0
Rockingham,Rye,Gary Bauer,Republican,President,,0
Rockingham,Rye,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Rye,George W. Bush,Republican,President,,3.0
Rockingham,Rye,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Rye,Steve Forbes,Republican,President,,11.0
Rockingham,Rye,Mark Dick Harnes,Republican,President,,0
Rockingham,Rye,Orrin Hatch,Republican,President,,0
Rockingham,Rye,Alan Keyes,Republican,President,,0
Rockingham,Salem,Gary Bauer,Republican,President,,1.0
Rockingham,Salem,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Salem,George W. Bush,Republican,President,,14.0
Rockingham,Salem,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Salem,Steve Forbes,Republican,President,,15.0
Rockingham,Salem,Mark Dick Harnes,Republican,President,,0
Rockingham,Salem,Orrin Hatch,Republican,President,,0
Rockingham,Salem,Alan Keyes,Republican,President,,6.0
Rockingham,Sandown,Gary Bauer,Republican,President,,0
Rockingham,Sandown,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Sandown,George W. Bush,Republican,President,,8.0
Rockingham,Sandown,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Sandown,Steve Forbes,Republican,President,,0
Rockingham,Sandown,Mark Dick Harnes,Republican,President,,0
Rockingham,Sandown,Orrin Hatch,Republican,President,,0
Rockingham,Sandown,Alan Keyes,Republican,President,,0
Rockingham,Seabrook,Gary Bauer,Republican,President,,0
Rockingham,Seabrook,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Seabrook,George W. Bush,Republican,President,,0
Rockingham,Seabrook,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Seabrook,Steve Forbes,Republican,President,,1.0
Rockingham,Seabrook,Mark Dick Harnes,Republican,President,,0
Rockingham,Seabrook,Orrin Hatch,Republican,President,,0
Rockingham,Seabrook,Alan Keyes,Republican,President,,0
Rockingham,South Hampton,Gary Bauer,Republican,President,,0
Rockingham,South Hampton,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,South Hampton,George W. Bush,Republican,President,,0
Rockingham,South Hampton,Kenneth A. Capalbo,Republican,President,,0
Rockingham,South Hampton,Steve Forbes,Republican,President,,0
Rockingham,South Hampton,Mark Dick Harnes,Republican,President,,0
Rockingham,South Hampton,Orrin Hatch,Republican,President,,0
Rockingham,South Hampton,Alan Keyes,Republican,President,,2.0
Rockingham,Stratham,Gary Bauer,Republican,President,,0
Rockingham,Stratham,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Stratham,George W. Bush,Republican,President,,7.0
Rockingham,Stratham,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Stratham,Steve Forbes,Republican,President,,5.0
Rockingham,Stratham,Mark Dick Harnes,Republican,President,,0
Rockingham,Stratham,Orrin Hatch,Republican,President,,0
Rockingham,Stratham,Alan Keyes,Republican,President,,4.0
Rockingham,Windham,Gary Bauer,Republican,President,,0
Rockingham,Windham,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,Windham,George W. Bush,Republican,President,,11.0
Rockingham,Windham,Kenneth A. Capalbo,Republican,President,,0
Rockingham,Windham,Steve Forbes,Republican,President,,9.0
Rockingham,Windham,Mark Dick Harnes,Republican,President,,0
Rockingham,Windham,Orrin Hatch,Republican,President,,0
Rockingham,Windham,Alan Keyes,Republican,President,,3.0
Rockingham,,Gary Bauer,Republican,President,,4.0
Rockingham,,"Samuel H. Berry, Jr.",Republican,President,,0
Rockingham,,George W. Bush,Republican,President,,144.0
Rockingham,,Kenneth A. Capalbo,Republican,President,,0
Rockingham,,Steve Forbes,Republican,President,,165.0
Rockingham,,Mark Dick Harnes,Republican,President,,0
Rockingham,,Orrin Hatch,Republican,President,,0
Rockingham,,Alan Keyes,Republican,President,,62.0
Rockingham,Atkinson,Andy Martin,Republican,President,,0
Rockingham,Atkinson,John McCain,Republican,President,,5.0
Rockingham,Atkinson,Timothy Lee Mosby,Republican,President,,0
Rockingham,Atkinson,Tom Oyler,Republican,President,,0
Rockingham,Atkinson,Richard C. Peet,Republican,President,,0
Rockingham,Atkinson,Dorian Yeager,Republican,President,,0
Rockingham,Atkinson,Scatter,,President,,0
Rockingham,Auburn,Andy Martin,Republican,President,,0
Rockingham,Auburn,John McCain,Republican,President,,10.0
Rockingham,Auburn,Timothy Lee Mosby,Republican,President,,0
Rockingham,Auburn,Tom Oyler,Republican,President,,0
Rockingham,Auburn,Richard C. Peet,Republican,President,,0
Rockingham,Auburn,Dorian Yeager,Republican,President,,0
Rockingham,Auburn,Scatter,,President,,0
Rockingham,Brentwood,Andy Martin,Republican,President,,0
Rockingham,Brentwood,John McCain,Republican,President,,3.0
Rockingham,Brentwood,Timothy Lee Mosby,Republican,President,,0
Rockingham,Brentwood,Tom Oyler,Republican,President,,0
Rockingham,Brentwood,Richard C. Peet,Republican,President,,0
Rockingham,Brentwood,Dorian Yeager,Republican,President,,0
Rockingham,Brentwood,Scatter,,President,,1.0
Rockingham,Candia,Andy Martin,Republican,President,,0
Rockingham,Candia,John McCain,Republican,President,,16.0
Rockingham,Candia,Timothy Lee Mosby,Republican,President,,0
Rockingham,Candia,Tom Oyler,Republican,President,,0
Rockingham,Candia,Richard C. Peet,Republican,President,,0
Rockingham,Candia,Dorian Yeager,Republican,President,,0
Rockingham,Candia,Scatter,,President,,0
Rockingham,Chester,Andy Martin,Republican,President,,0
Rockingham,Chester,John McCain,Republican,President,,0
Rockingham,Chester,Timothy Lee Mosby,Republican,President,,0
Rockingham,Chester,Tom Oyler,Republican,President,,0
Rockingham,Chester,Richard C. Peet,Republican,President,,0
Rockingham,Chester,Dorian Yeager,Republican,President,,0
Rockingham,Chester,Scatter,,President,,0
Rockingham,Danville,Andy Martin,Republican,President,,0
Rockingham,Danville,John McCain,Republican,President,,11.0
Rockingham,Danville,Timothy Lee Mosby,Republican,President,,0
Rockingham,Danville,Tom Oyler,Republican,President,,0
Rockingham,Danville,Richard C. Peet,Republican,President,,0
Rockingham,Danville,Dorian Yeager,Republican,President,,0
Rockingham,Danville,Scatter,,President,,0
Rockingham,Deerfield,Andy Martin,Republican,President,,0
Rockingham,Deerfield,John McCain,Republican,President,,8.0
Rockingham,Deerfield,Timothy Lee Mosby,Republican,President,,0
Rockingham,Deerfield,Tom Oyler,Republican,President,,0
Rockingham,Deerfield,Richard C. Peet,Republican,President,,0
Rockingham,Deerfield,Dorian Yeager,Republican,President,,0
Rockingham,Deerfield,Scatter,,President,,0
Rockingham,Derry,Andy Martin,Republican,President,,0
Rockingham,Derry,John McCain,Republican,President,,47.0
Rockingham,Derry,Timothy Lee Mosby,Republican,President,,0
Rockingham,Derry,Tom Oyler,Republican,President,,0
Rockingham,Derry,Richard C. Peet,Republican,President,,0
Rockingham,Derry,Dorian Yeager,Republican,President,,0
Rockingham,Derry,Scatter,,President,,0
Rockingham,East Kingston,Andy Martin,Republican,President,,0
Rockingham,East Kingston,John McCain,Republican,President,,4.0
Rockingham,East Kingston,Timothy Lee Mosby,Republican,President,,0
Rockingham,East Kingston,Tom Oyler,Republican,President,,0
Rockingham,East Kingston,Richard C. Peet,Republican,President,,0
Rockingham,East Kingston,Dorian Yeager,Republican,President,,0
Rockingham,East Kingston,Scatter,,President,,1.0
Rockingham,Epping,Andy Martin,Republican,President,,0
Rockingham,Epping,John McCain,Republican,President,,8.0
Rockingham,Epping,Timothy Lee Mosby,Republican,President,,0
Rockingham,Epping,Tom Oyler,Republican,President,,0
Rockingham,Epping,Richard C. Peet,Republican,President,,0
Rockingham,Epping,Dorian Yeager,Republican,President,,0
Rockingham,Epping,Scatter,,President,,1.0
Rockingham,Exeter,Andy Martin,Republican,President,,0
Rockingham,Exeter,John McCain,Republican,President,,50.0
Rockingham,Exeter,Timothy Lee Mosby,Republican,President,,0
Rockingham,Exeter,Tom Oyler,Republican,President,,0
Rockingham,Exeter,Richard C. Peet,Republican,President,,0
Rockingham,Exeter,Dorian Yeager,Republican,President,,0
Rockingham,Exeter,Scatter,,President,,0
Rockingham,Fremont,Andy Martin,Republican,President,,0
Rockingham,Fremont,John McCain,Republican,President,,4.0
Rockingham,Fremont,Timothy Lee Mosby,Republican,President,,0
Rockingham,Fremont,Tom Oyler,Republican,President,,0
Rockingham,Fremont,Richard C. Peet,Republican,President,,0
Rockingham,Fremont,Dorian Yeager,Republican,President,,0
Rockingham,Fremont,Scatter,,President,,0
Rockingham,Greenland,Andy Martin,Republican,President,,0
Rockingham,Greenland,John McCain,Republican,President,,10.0
Rockingham,Greenland,Timothy Lee Mosby,Republican,President,,0
Rockingham,Greenland,Tom Oyler,Republican,President,,0
Rockingham,Greenland,Richard C. Peet,Republican,President,,0
Rockingham,Greenland,Dorian Yeager,Republican,President,,0
Rockingham,Greenland,Scatter,,President,,0
Rockingham,Hampstead,Andy Martin,Republican,President,,0
Rockingham,Hampstead,John McCain,Republican,President,,12.0
Rockingham,Hampstead,Timothy Lee Mosby,Republican,President,,0
Rockingham,Hampstead,Tom Oyler,Republican,President,,0
Rockingham,Hampstead,Richard C. Peet,Republican,President,,0
Rockingham,Hampstead,Dorian Yeager,Republican,President,,0
Rockingham,Hampstead,Scatter,,President,,0
Rockingham,Hampton,Andy Martin,Republican,President,,0
Rockingham,Hampton,John McCain,Republican,President,,24.0
Rockingham,Hampton,Timothy Lee Mosby,Republican,President,,0
Rockingham,Hampton,Tom Oyler,Republican,President,,0
Rockingham,Hampton,Richard C. Peet,Republican,President,,0
Rockingham,Hampton,Dorian Yeager,Republican,President,,0
Rockingham,Hampton,Scatter,,President,,1.0
Rockingham,Hampton Falls,Andy Martin,Republican,President,,0
Rockingham,Hampton Falls,John McCain,Republican,President,,1.0
Rockingham,Hampton Falls,Timothy Lee Mosby,Republican,President,,0
Rockingham,Hampton Falls,Tom Oyler,Republican,President,,0
Rockingham,Hampton Falls,Richard C. Peet,Republican,President,,0
Rockingham,Hampton Falls,Dorian Yeager,Republican,President,,0
Rockingham,Hampton Falls,Scatter,,President,,0
Rockingham,Kensington,Andy Martin,Republican,President,,0
Rockingham,Kensington,John McCain,Republican,President,,8.0
Rockingham,Kensington,Timothy Lee Mosby,Republican,President,,0
Rockingham,Kensington,Tom Oyler,Republican,President,,0
Rockingham,Kensington,Richard C. Peet,Republican,President,,0
Rockingham,Kensington,Dorian Yeager,Republican,President,,0
Rockingham,Kensington,Scatter,,President,,1.0
Rockingham,Kingston,Andy Martin,Republican,President,,0
Rockingham,Kingston,John McCain,Republican,President,,17.0
Rockingham,Kingston,Timothy Lee Mosby,Republican,President,,0
Rockingham,Kingston,Tom Oyler,Republican,President,,0
Rockingham,Kingston,Richard C. Peet,Republican,President,,0
Rockingham,Kingston,Dorian Yeager,Republican,President,,0
Rockingham,Kingston,Scatter,,President,,0
Rockingham,Londonderry,Andy Martin,Republican,President,,0
Rockingham,Londonderry,John McCain,Republican,President,,56.0
Rockingham,Londonderry,Timothy Lee Mosby,Republican,President,,0
Rockingham,Londonderry,Tom Oyler,Republican,President,,0
Rockingham,Londonderry,Richard C. Peet,Republican,President,,0
Rockingham,Londonderry,Dorian Yeager,Republican,President,,0
Rockingham,Londonderry,Scatter,,President,,3.0
Rockingham,New Castle,Andy Martin,Republican,President,,0
Rockingham,New Castle,John McCain,Republican,President,,0
Rockingham,New Castle,Timothy Lee Mosby,Republican,President,,0
Rockingham,New Castle,Tom Oyler,Republican,President,,0
Rockingham,New Castle,Richard C. Peet,Republican,President,,0
Rockingham,New Castle,Dorian Yeager,Republican,President,,0
Rockingham,New Castle,Scatter,,President,,0
Rockingham,Newfields,Andy Martin,Republican,President,,0
Rockingham,Newfields,John McCain,Republican,President,,7.0
Rockingham,Newfields,Timothy Lee Mosby,Republican,President,,0
Rockingham,Newfields,Tom Oyler,Republican,President,,0
Rockingham,Newfields,Richard C. Peet,Republican,President,,0
Rockingham,Newfields,Dorian Yeager,Republican,President,,0
Rockingham,Newfields,Scatter,,President,,0
Rockingham,Newington,Andy Martin,Republican,President,,0
Rockingham,Newington,John McCain,Republican,President,,3.0
Rockingham,Newington,Timothy Lee Mosby,Republican,President,,0
Rockingham,Newington,Tom Oyler,Republican,President,,0
Rockingham,Newington,Richard C. Peet,Republican,President,,0
Rockingham,Newington,Dorian Yeager,Republican,President,,0
Rockingham,Newington,Scatter,,President,,0
Rockingham,Newmarket,Andy Martin,Republican,President,,0
Rockingham,Newmarket,John McCain,Republican,President,,19.0
Rockingham,Newmarket,Timothy Lee Mosby,Republican,President,,0
Rockingham,Newmarket,Tom Oyler,Republican,President,,0
Rockingham,Newmarket,Richard C. Peet,Republican,President,,0
Rockingham,Newmarket,Dorian Yeager,Republican,President,,0
Rockingham,Newmarket,Scatter,,President,,0
Rockingham,Newton,Andy Martin,Republican,President,,0
Rockingham,Newton,John McCain,Republican,President,,21.0
Rockingham,Newton,Timothy Lee Mosby,Republican,President,,0
Rockingham,Newton,Tom Oyler,Republican,President,,0
Rockingham,Newton,Richard C. Peet,Republican,President,,0
Rockingham,Newton,Dorian Yeager,Republican,President,,0
Rockingham,Newton,Scatter,,President,,2.0
Rockingham,North Hampton,Andy Martin,Republican,President,,0
Rockingham,North Hampton,John McCain,Republican,President,,11.0
Rockingham,North Hampton,Timothy Lee Mosby,Republican,President,,0
Rockingham,North Hampton,Tom Oyler,Republican,President,,0
Rockingham,North Hampton,Richard C. Peet,Republican,President,,0
Rockingham,North Hampton,Dorian Yeager,Republican,President,,0
Rockingham,North Hampton,Scatter,,President,,1.0
Rockingham,Northwood,Andy Martin,Republican,President,,0
Rockingham,Northwood,John McCain,Republican,President,,14.0
Rockingham,Northwood,Timothy Lee Mosby,Republican,President,,0
Rockingham,Northwood,Tom Oyler,Republican,President,,0
Rockingham,Northwood,Richard C. Peet,Republican,President,,0
Rockingham,Northwood,Dorian Yeager,Republican,President,,0
Rockingham,Northwood,Scatter,,President,,1.0
Rockingham,Nottingham,Andy Martin,Republican,President,,0
Rockingham,Nottingham,John McCain,Republican,President,,4.0
Rockingham,Nottingham,Timothy Lee Mosby,Republican,President,,0
Rockingham,Nottingham,Tom Oyler,Republican,President,,0
Rockingham,Nottingham,Richard C. Peet,Republican,President,,0
Rockingham,Nottingham,Dorian Yeager,Republican,President,,0
Rockingham,Nottingham,Scatter,,President,,0
Rockingham,Plaistow,Andy Martin,Republican,President,,0
Rockingham,Plaistow,John McCain,Republican,President,,38.0
Rockingham,Plaistow,Timothy Lee Mosby,Republican,President,,0
Rockingham,Plaistow,Tom Oyler,Republican,President,,0
Rockingham,Plaistow,Richard C. Peet,Republican,President,,0
Rockingham,Plaistow,Dorian Yeager,Republican,President,,0
Rockingham,Plaistow,Scatter,,President,,0
Rockingham,Portsmouth Wd1,Andy Martin,Republican,President,,0
Rockingham,Portsmouth Wd1,John McCain,Republican,President,,4.0
Rockingham,Portsmouth Wd1,Timothy Lee Mosby,Republican,President,,0
Rockingham,Portsmouth Wd1,Tom Oyler,Republican,President,,0
Rockingham,Portsmouth Wd1,Richard C. Peet,Republican,President,,0
Rockingham,Portsmouth Wd1,Dorian Yeager,Republican,President,,0
Rockingham,Portsmouth Wd1,Scatter,,President,,1.0
Rockingham,Portsmouth Wd2,Andy Martin,Republican,President,,0
Rockingham,Portsmouth Wd2,John McCain,Republican,President,,8.0
Rockingham,Portsmouth Wd2,Timothy Lee Mosby,Republican,President,,0
Rockingham,Portsmouth Wd2,Tom Oyler,Republican,President,,0
Rockingham,Portsmouth Wd2,Richard C. Peet,Republican,President,,0
Rockingham,Portsmouth Wd2,Dorian Yeager,Republican,President,,0
Rockingham,Portsmouth Wd2,Scatter,,President,,2.0
Rockingham,Portsmouth Wd3,Andy Martin,Republican,President,,0
Rockingham,Portsmouth Wd3,John McCain,Republican,President,,9.0
Rockingham,Portsmouth Wd3,Timothy Lee Mosby,Republican,President,,0
Rockingham,Portsmouth Wd3,Tom Oyler,Republican,President,,0
Rockingham,Portsmouth Wd3,Richard C. Peet,Republican,President,,0
Rockingham,Portsmouth Wd3,Dorian Yeager,Republican,President,,0
Rockingham,Portsmouth Wd3,Scatter,,President,,0
Rockingham,Portsmouth Wd4,Andy Martin,Republican,President,,0
Rockingham,Portsmouth Wd4,John McCain,Republican,President,,7.0
Rockingham,Portsmouth Wd4,Timothy Lee Mosby,Republican,President,,0
Rockingham,Portsmouth Wd4,Tom Oyler,Republican,President,,0
Rockingham,Portsmouth Wd4,Richard C. Peet,Republican,President,,0
Rockingham,Portsmouth Wd4,Dorian Yeager,Republican,President,,0
Rockingham,Portsmouth Wd4,Scatter,,President,,2.0
Rockingham,Portsmouth Wd5,Andy Martin,Republican,President,,0
Rockingham,Portsmouth Wd5,John McCain,Republican,President,,9.0
Rockingham,Portsmouth Wd5,Timothy Lee Mosby,Republican,President,,0
Rockingham,Portsmouth Wd5,Tom Oyler,Republican,President,,0
Rockingham,Portsmouth Wd5,Richard C. Peet,Republican,President,,0
Rockingham,Portsmouth Wd5,Dorian Yeager,Republican,President,,0
Rockingham,Portsmouth Wd5,Scatter,,President,,2.0
Rockingham,Raymond,Andy Martin,Republican,President,,0
Rockingham,Raymond,John McCain,Republican,President,,18.0
Rockingham,Raymond,Timothy Lee Mosby,Republican,President,,0
Rockingham,Raymond,Tom Oyler,Republican,President,,0
Rockingham,Raymond,Richard C. Peet,Republican,President,,0
Rockingham,Raymond,Dorian Yeager,Republican,President,,0
Rockingham,Raymond,Scatter,,President,,2.0
Rockingham,Rye,Andy Martin,Republican,President,,0
Rockingham,Rye,John McCain,Republican,President,,23.0
Rockingham,Rye,Timothy Lee Mosby,Republican,President,,0
Rockingham,Rye,Tom Oyler,Republican,President,,0
Rockingham,Rye,Richard C. Peet,Republican,President,,0
Rockingham,Rye,Dorian Yeager,Republican,President,,0
Rockingham,Rye,Scatter,,President,,0
Rockingham,Salem,Andy Martin,Republican,President,,0
Rockingham,Salem,John McCain,Republican,President,,66.0
Rockingham,Salem,Timothy Lee Mosby,Republican,President,,0
Rockingham,Salem,Tom Oyler,Republican,President,,0
Rockingham,Salem,Richard C. Peet,Republican,President,,0
Rockingham,Salem,Dorian Yeager,Republican,President,,0
Rockingham,Salem,Scatter,,President,,5.0
Rockingham,Sandown,Andy Martin,Republican,President,,0
Rockingham,Sandown,John McCain,Republican,President,,17.0
Rockingham,Sandown,Timothy Lee Mosby,Republican,President,,0
Rockingham,Sandown,Tom Oyler,Republican,President,,0
Rockingham,Sandown,Richard C. Peet,Republican,President,,0
Rockingham,Sandown,Dorian Yeager,Republican,President,,0
Rockingham,Sandown,Scatter,,President,,0
Rockingham,Seabrook,Andy Martin,Republican,President,,0
Rockingham,Seabrook,John McCain,Republican,President,,28.0
Rockingham,Seabrook,Timothy Lee Mosby,Republican,President,,0
Rockingham,Seabrook,Tom Oyler,Republican,President,,0
Rockingham,Seabrook,Richard C. Peet,Republican,President,,0
Rockingham,Seabrook,Dorian Yeager,Republican,President,,0
Rockingham,Seabrook,Scatter,,President,,0
Rockingham,South Hampton,Andy Martin,Republican,President,,0
Rockingham,South Hampton,John McCain,Republican,President,,3.0
Rockingham,South Hampton,Timothy Lee Mosby,Republican,President,,0
Rockingham,South Hampton,Tom Oyler,Republican,President,,0
Rockingham,South Hampton,Richard C. Peet,Republican,President,,0
Rockingham,South Hampton,Dorian Yeager,Republican,President,,0
Rockingham,South Hampton,Scatter,,President,,0
Rockingham,Stratham,Andy Martin,Republican,President,,0
Rockingham,Stratham,John McCain,Republican,President,,30.0
Rockingham,Stratham,Timothy Lee Mosby,Republican,President,,0
Rockingham,Stratham,Tom Oyler,Republican,President,,0
Rockingham,Stratham,Richard C. Peet,Republican,President,,0
Rockingham,Stratham,Dorian Yeager,Republican,President,,0
Rockingham,Stratham,Scatter,,President,,0
Rockingham,Windham,Andy Martin,Republican,President,,0
Rockingham,Windham,John McCain,Republican,President,,43.0
Rockingham,Windham,Timothy Lee Mosby,Republican,President,,0
Rockingham,Windham,Tom Oyler,Republican,President,,0
Rockingham,Windham,Richard C. Peet,Republican,President,,0
Rockingham,Windham,Dorian Yeager,Republican,President,,0
Rockingham,Windham,Scatter,,President,,2.0
Rockingham,,Andy Martin,Republican,President,,0
Rockingham,,John McCain,Republican,President,,676.0
Rockingham,,Timothy Lee Mosby,Republican,President,,0
Rockingham,,Tom Oyler,Republican,President,,0
Rockingham,,Richard C. Peet,Republican,President,,0
Rockingham,,Dorian Yeager,Republican,President,,0
Rockingham,,Scatter,,President,,28.0
Strafford,Barrington,Bill Bradley,Democratic,President,,420.0
