county,town,office,party,candidate,votes
Belknap,Meredith,U.S. Senate,R,Scott P. Brown,1540.0
Belknap,Meredith,U.S. Senate,D,Jeanne Shaheen,1387.0
Belknap,Meredith,U.S. Senate,,Scatter,3.0
Belknap,New Hampton,U.S. Senate,R,Scott P. Brown,468.0
Belknap,New Hampton,U.S. Senate,D,Jeanne Shaheen,464.0
Belknap,New Hampton,U.S. Senate,,Scatter,5.0
Belknap,Sanbornton,U.S. Senate,R,Scott P. Brown,667.0
Belknap,Sanbornton,U.S. Senate,D,Jeanne Shaheen,697.0
Belknap,Sanbornton,U.S. Senate,,Scatter,9.0
Belknap,Tilton,U.S. Senate,R,Scott P. Brown,542.0
Belknap,Tilton,U.S. Senate,D,Jeanne Shaheen,672.0
Belknap,Tilton,U.S. Senate,,Scatter,8.0
Carroll,Albany,U.S. Senate,R,Scott P. Brown,117.0
Carroll,Albany,U.S. Senate,D,Jeanne Shaheen,184.0
Carroll,Albany,U.S. Senate,,Scatter,0.0
Carroll,Bartlett,U.S. Senate,R,Scott P. Brown,595.0
Carroll,Bartlett,U.S. Senate,D,Jeanne Shaheen,826.0
Carroll,Bartlett,U.S. Senate,,Scatter,0.0
Carroll,Brookfield,U.S. Senate,R,Scott P. Brown,179.0
Carroll,Brookfield,U.S. Senate,D,Jeanne Shaheen,152.0
Carroll,Brookfield,U.S. Senate,,Scatter,0.0
Carroll,Chatham,U.S. Senate,R,Scott P. Brown,71.0
Carroll,Chatham,U.S. Senate,D,Jeanne Shaheen,72.0
Carroll,Chatham,U.S. Senate,,Scatter,0.0
Carroll,Conway,U.S. Senate,R,Scott P. Brown,1284.0
Carroll,Conway,U.S. Senate,D,Jeanne Shaheen,2005.0
Carroll,Conway,U.S. Senate,,Scatter,4.0
Carroll,Eaton,U.S. Senate,R,Scott P. Brown,104.0
Carroll,Eaton,U.S. Senate,D,Jeanne Shaheen,135.0
Carroll,Eaton,U.S. Senate,,Scatter,1.0
Carroll,Effingham,U.S. Senate,R,Scott P. Brown,245.0
Carroll,Effingham,U.S. Senate,D,Jeanne Shaheen,285.0
Carroll,Effingham,U.S. Senate,,Scatter,6.0
Carroll,Freedom,U.S. Senate,R,Scott P. Brown,340.0
Carroll,Freedom,U.S. Senate,D,Jeanne Shaheen,390.0
Carroll,Freedom,U.S. Senate,,Scatter,1.0
Carroll,Hale's Location,U.S. Senate,R,Scott P. Brown,91.0
Carroll,Hale's Location,U.S. Senate,D,Jeanne Shaheen,24.0
Carroll,Hale's Location,U.S. Senate,,Scatter,0.0
Carroll,Hart's Location,U.S. Senate,R,Scott P. Brown,5.0
Carroll,Hart's Location,U.S. Senate,D,Jeanne Shaheen,20.0
Carroll,Hart's Location,U.S. Senate,,Scatter,0.0
Carroll,Jackson,U.S. Senate,R,Scott P. Brown,199.0
Carroll,Jackson,U.S. Senate,D,Jeanne Shaheen,350.0
Carroll,Jackson,U.S. Senate,,Scatter,1.0
Carroll,Madison,U.S. Senate,R,Scott P. Brown,424.0
Carroll,Madison,U.S. Senate,D,Jeanne Shaheen,598.0
Carroll,Madison,U.S. Senate,,Scatter,0.0
Carroll,Moultonborough,U.S. Senate,R,Scott P. Brown,1423.0
Carroll,Moultonborough,U.S. Senate,D,Jeanne Shaheen,946.0
Carroll,Moultonborough,U.S. Senate,,Scatter,10.0
Carroll,Ossipee,U.S. Senate,R,Scott P. Brown,739.0
Carroll,Ossipee,U.S. Senate,D,Jeanne Shaheen,655.0
Carroll,Ossipee,U.S. Senate,,Scatter,5.0
Carroll,Sandwich,U.S. Senate,R,Scott P. Brown,309.0
Carroll,Sandwich,U.S. Senate,D,Jeanne Shaheen,486.0
Carroll,Sandwich,U.S. Senate,,Scatter,1.0
Carroll,Tamworth,U.S. Senate,R,Scott P. Brown,465.0
Carroll,Tamworth,U.S. Senate,D,Jeanne Shaheen,633.0
Carroll,Tamworth,U.S. Senate,,Scatter,6.0
Carroll,Tuftonboro,U.S. Senate,R,Scott P. Brown,707.0
Carroll,Tuftonboro,U.S. Senate,D,Jeanne Shaheen,543.0
Carroll,Tuftonboro,U.S. Senate,,Scatter,1.0
Carroll,Wakefield,U.S. Senate,R,Scott P. Brown,1078.0
Carroll,Wakefield,U.S. Senate,D,Jeanne Shaheen,752.0
Carroll,Wakefield,U.S. Senate,,Scatter,8.0
Carroll,Wolfeboro,U.S. Senate,R,Scott P. Brown,1775.0
Carroll,Wolfeboro,U.S. Senate,D,Jeanne Shaheen,1446.0
Carroll,Wolfeboro,U.S. Senate,,Scatter,0.0
Cheshire,Alstead,U.S. Senate,R,Scott P. Brown,293.0
Cheshire,Alstead,U.S. Senate,D,Jeanne Shaheen,450.0
Cheshire,Alstead,U.S. Senate,,Scatter,0.0
Cheshire,Chesterfield,U.S. Senate,R,Scott P. Brown,646.0
Cheshire,Chesterfield,U.S. Senate,D,Jeanne Shaheen,865.0
Cheshire,Chesterfield,U.S. Senate,,Scatter,2.0
Cheshire,Dublin,U.S. Senate,R,Scott P. Brown,309.0
Cheshire,Dublin,U.S. Senate,D,Jeanne Shaheen,471.0
Cheshire,Dublin,U.S. Senate,,Scatter,1.0
Cheshire,Fitzwilliam,U.S. Senate,R,Scott P. Brown,378.0
Cheshire,Fitzwilliam,U.S. Senate,D,Jeanne Shaheen,483.0
Cheshire,Fitzwilliam,U.S. Senate,,Scatter,5.0
Cheshire,Gilsum,U.S. Senate,R,Scott P. Brown,129.0
Cheshire,Gilsum,U.S. Senate,D,Jeanne Shaheen,172.0
Cheshire,Gilsum,U.S. Senate,,Scatter,7.0
Cheshire,Harrisville,U.S. Senate,R,Scott P. Brown,141.0
Cheshire,Harrisville,U.S. Senate,D,Jeanne Shaheen,370.0
Cheshire,Harrisville,U.S. Senate,,Scatter,1.0
Cheshire,Hinsdale,U.S. Senate,R,Scott P. Brown,368.0
Cheshire,Hinsdale,U.S. Senate,D,Jeanne Shaheen,760.0
Cheshire,Hinsdale,U.S. Senate,,Scatter,2.0
Cheshire,Jaffrey,U.S. Senate,R,Scott P. Brown,865.0
Cheshire,Jaffrey,U.S. Senate,D,Jeanne Shaheen,1054.0
Cheshire,Jaffrey,U.S. Senate,,Scatter,7.0
Cheshire,Keene Ward 1,U.S. Senate,R,Scott P. Brown,230.0
Cheshire,Keene Ward 1,U.S. Senate,D,Jeanne Shaheen,687.0
Cheshire,Keene Ward 1,U.S. Senate,,Scatter,5.0
Cheshire,Keene Ward 2,U.S. Senate,R,Scott P. Brown,431.0
Cheshire,Keene Ward 2,U.S. Senate,D,Jeanne Shaheen,1163.0
Cheshire,Keene Ward 2,U.S. Senate,,Scatter,5.0
Cheshire,Keene Ward 3,U.S. Senate,R,Scott P. Brown,492.0
Cheshire,Keene Ward 3,U.S. Senate,D,Jeanne Shaheen,1091.0
Cheshire,Keene Ward 3,U.S. Senate,,Scatter,22.0
Cheshire,Keene Ward 4,U.S. Senate,R,Scott P. Brown,531.0
Cheshire,Keene Ward 4,U.S. Senate,D,Jeanne Shaheen,1131.0
Cheshire,Keene Ward 4,U.S. Senate,,Scatter,10.0
Cheshire,Keene Ward 5,U.S. Senate,R,Scott P. Brown,675.0
Cheshire,Keene Ward 5,U.S. Senate,D,Jeanne Shaheen,1170.0
Cheshire,Keene Ward 5,U.S. Senate,,Scatter,2.0
Cheshire,Marlborough,U.S. Senate,R,Scott P. Brown,256.0
Cheshire,Marlborough,U.S. Senate,D,Jeanne Shaheen,539.0
Cheshire,Marlborough,U.S. Senate,,Scatter,5.0
Cheshire,Marlow,U.S. Senate,R,Scott P. Brown,115.0
Cheshire,Marlow,U.S. Senate,D,Jeanne Shaheen,177.0
Cheshire,Marlow,U.S. Senate,,Scatter,1.0
Cheshire,Nelson,U.S. Senate,R,Scott P. Brown,119.0
Cheshire,Nelson,U.S. Senate,D,Jeanne Shaheen,226.0
Cheshire,Nelson,U.S. Senate,,Scatter,0.0
Cheshire,Richmond,U.S. Senate,R,Scott P. Brown,196.0
Cheshire,Richmond,U.S. Senate,D,Jeanne Shaheen,215.0
Cheshire,Richmond,U.S. Senate,,Scatter,31.0
Cheshire,Rindge,U.S. Senate,R,Scott P. Brown,1264.0
Cheshire,Rindge,U.S. Senate,D,Jeanne Shaheen,825.0
Cheshire,Rindge,U.S. Senate,,Scatter,9.0
Cheshire,Roxbury,U.S. Senate,R,Scott P. Brown,28.0
Cheshire,Roxbury,U.S. Senate,D,Jeanne Shaheen,63.0
Cheshire,Roxbury,U.S. Senate,,Scatter,0.0
Cheshire,Stoddard,U.S. Senate,R,Scott P. Brown,262.0
Cheshire,Stoddard,U.S. Senate,D,Jeanne Shaheen,335.0
Cheshire,Stoddard,U.S. Senate,,Scatter,1.0
Cheshire,Sullivan,U.S. Senate,R,Scott P. Brown,107.0
Cheshire,Sullivan,U.S. Senate,D,Jeanne Shaheen,165.0
Cheshire,Sullivan,U.S. Senate,,Scatter,1.0
Cheshire,Surry,U.S. Senate,R,Scott P. Brown,156.0
Cheshire,Surry,U.S. Senate,D,Jeanne Shaheen,198.0
Cheshire,Surry,U.S. Senate,,Scatter,0.0
Cheshire,Swanzey,U.S. Senate,R,Scott P. Brown,1024.0
Cheshire,Swanzey,U.S. Senate,D,Jeanne Shaheen,1331.0
Cheshire,Swanzey,U.S. Senate,,Scatter,0.0
Cheshire,Troy,U.S. Senate,R,Scott P. Brown,266.0
Cheshire,Troy,U.S. Senate,D,Jeanne Shaheen,375.0
Cheshire,Troy,U.S. Senate,,Scatter,0.0
Cheshire,Walpole,U.S. Senate,R,Scott P. Brown,569.0
Cheshire,Walpole,U.S. Senate,D,Jeanne Shaheen,965.0
Cheshire,Walpole,U.S. Senate,,Scatter,7.0
Cheshire,Westmoreland,U.S. Senate,R,Scott P. Brown,313.0
Cheshire,Westmoreland,U.S. Senate,D,Jeanne Shaheen,505.0
Cheshire,Westmoreland,U.S. Senate,,Scatter,2.0
Cheshire,Winchester,U.S. Senate,R,Scott P. Brown,435.0
Cheshire,Winchester,U.S. Senate,D,Jeanne Shaheen,682.0
Cheshire,Winchester,U.S. Senate,,Scatter,20.0
Coos,At. & Gil. Academy Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,At. & Gil. Academy Grant,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,At. & Gil. Academy Grant,U.S. Senate,,Scatter,
Coos,Bean's Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Bean's Grant,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Bean's Grant,U.S. Senate,,Scatter,
Coos,Bean's Purchase,U.S. Senate,R,Scott P. Brown,0.0
Coos,Bean's Purchase,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Bean's Purchase,U.S. Senate,,Scatter,
Coos,Berlin,U.S. Senate,R,Scott P. Brown,701.0
Coos,Berlin,U.S. Senate,D,Jeanne Shaheen,2029.0
Coos,Berlin,U.S. Senate,,Scatter,12.0
Coos,Cambridge,U.S. Senate,R,Scott P. Brown,1.0
Coos,Cambridge,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Cambridge,U.S. Senate,,Scatter,0.0
Coos,Carroll,U.S. Senate,R,Scott P. Brown,155.0
Coos,Carroll,U.S. Senate,D,Jeanne Shaheen,184.0
Coos,Carroll,U.S. Senate,,Scatter,1.0
Coos,Chandler's Purchase,U.S. Senate,R,Scott P. Brown,0.0
Coos,Chandler's Purchase,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Chandler's Purchase,U.S. Senate,,Scatter,
Coos,Clarksville,U.S. Senate,R,Scott P. Brown,50.0
Coos,Clarksville,U.S. Senate,D,Jeanne Shaheen,65.0
Coos,Clarksville,U.S. Senate,,Scatter,0.0
Coos,Colebrook,U.S. Senate,R,Scott P. Brown,309.0
Coos,Colebrook,U.S. Senate,D,Jeanne Shaheen,368.0
Coos,Colebrook,U.S. Senate,,Scatter,5.0
Coos,Columbia,U.S. Senate,R,Scott P. Brown,118.0
Coos,Columbia,U.S. Senate,D,Jeanne Shaheen,128.0
Coos,Columbia,U.S. Senate,,Scatter,0.0
Coos,Crawford's Purchase,U.S. Senate,R,Scott P. Brown,0.0
Coos,Crawford's Purchase,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Crawford's Purchase,U.S. Senate,,Scatter,
Coos,Cutt's Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Cutt's Grant,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Cutt's Grant,U.S. Senate,,Scatter,
Coos,Dalton,U.S. Senate,R,Scott P. Brown,152.0
Coos,Dalton,U.S. Senate,D,Jeanne Shaheen,173.0
Coos,Dalton,U.S. Senate,,Scatter,0.0
Coos,Dix's Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Dix's Grant,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Dix's Grant,U.S. Senate,,Scatter,
Coos,Dixville,U.S. Senate,R,Scott P. Brown,3.0
Coos,Dixville,U.S. Senate,D,Jeanne Shaheen,2.0
Coos,Dixville,U.S. Senate,,Scatter,0.0
Coos,Dummer,U.S. Senate,R,Scott P. Brown,65.0
Coos,Dummer,U.S. Senate,D,Jeanne Shaheen,77.0
Coos,Dummer,U.S. Senate,,Scatter,0.0
Coos,Errol,U.S. Senate,R,Scott P. Brown,81.0
Coos,Errol,U.S. Senate,D,Jeanne Shaheen,64.0
Coos,Errol,U.S. Senate,,Scatter,0.0
Coos,Erving's Location,U.S. Senate,R,Scott P. Brown,0.0
Coos,Erving's Location,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Erving's Location,U.S. Senate,,Scatter,
Coos,Gorham,U.S. Senate,R,Scott P. Brown,314.0
Coos,Gorham,U.S. Senate,D,Jeanne Shaheen,730.0
Coos,Gorham,U.S. Senate,,Scatter,0.0
Coos,Green's Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Green's Grant,U.S. Senate,D,Jeanne Shaheen,1.0
Coos,Green's Grant,U.S. Senate,,Scatter,0.0
Coos,Hadley's Purchase,U.S. Senate,R,Scott P. Brown,0.0
Coos,Hadley's Purchase,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Hadley's Purchase,U.S. Senate,,Scatter,
Coos,Jefferson,U.S. Senate,R,Scott P. Brown,197.0
Coos,Jefferson,U.S. Senate,D,Jeanne Shaheen,228.0
Coos,Jefferson,U.S. Senate,,Scatter,0.0
Coos,Kilkenny,U.S. Senate,R,Scott P. Brown,0.0
Coos,Kilkenny,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Kilkenny,U.S. Senate,,Scatter,0.0
Coos,Lancaster,U.S. Senate,R,Scott P. Brown,499.0
Coos,Lancaster,U.S. Senate,D,Jeanne Shaheen,606.0
Coos,Lancaster,U.S. Senate,,Scatter,6.0
Coos,Low & Burbank's Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Low & Burbank's Grant,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Low & Burbank's Grant,U.S. Senate,,Scatter,
Coos,Martin's Location,U.S. Senate,R,Scott P. Brown,0.0
Coos,Martin's Location,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Martin's Location,U.S. Senate,,Scatter,
Coos,Milan,U.S. Senate,R,Scott P. Brown,193.0
Coos,Milan,U.S. Senate,D,Jeanne Shaheen,298.0
Coos,Milan,U.S. Senate,,Scatter,0.0
Coos,Millsfield,U.S. Senate,R,Scott P. Brown,15.0
Coos,Millsfield,U.S. Senate,D,Jeanne Shaheen,5.0
Coos,Millsfield,U.S. Senate,,Scatter,0.0
Coos,Northumberland,U.S. Senate,R,Scott P. Brown,233.0
Coos,Northumberland,U.S. Senate,D,Jeanne Shaheen,428.0
Coos,Northumberland,U.S. Senate,,Scatter,3.0
Coos,Odell,U.S. Senate,R,Scott P. Brown,0.0
Coos,Odell,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Odell,U.S. Senate,,Scatter,
Coos,Pinkham's Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Pinkham's Grant,U.S. Senate,D,Jeanne Shaheen,
Coos,Pinkham's Grant,U.S. Senate,,Scatter,
Coos,Pittsburg,U.S. Senate,R,Scott P. Brown,208.0
Coos,Pittsburg,U.S. Senate,D,Jeanne Shaheen,154.0
Coos,Pittsburg,U.S. Senate,,Scatter,0.0
Coos,Randolph,U.S. Senate,R,Scott P. Brown,49.0
Coos,Randolph,U.S. Senate,D,Jeanne Shaheen,149.0
Coos,Randolph,U.S. Senate,,Scatter,1.0
Coos,Sargent's Purchase,U.S. Senate,R,Scott P. Brown,0.0
Coos,Sargent's Purchase,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Sargent's Purchase,U.S. Senate,,Scatter,
Coos,Second College Grant,U.S. Senate,R,Scott P. Brown,0.0
Coos,Second College Grant,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Second College Grant,U.S. Senate,,Scatter,
Coos,Shelburne,U.S. Senate,R,Scott P. Brown,80.0
Coos,Shelburne,U.S. Senate,D,Jeanne Shaheen,121.0
Coos,Shelburne,U.S. Senate,,Scatter,0.0
Coos,Stark,U.S. Senate,R,Scott P. Brown,92.0
Coos,Stark,U.S. Senate,D,Jeanne Shaheen,113.0
Coos,Stark,U.S. Senate,,Scatter,0.0
Coos,Stewartstown,U.S. Senate,R,Scott P. Brown,92.0
Coos,Stewartstown,U.S. Senate,D,Jeanne Shaheen,108.0
Coos,Stewartstown,U.S. Senate,,Scatter,2.0
Coos,Stratford,U.S. Senate,R,Scott P. Brown,66.0
Coos,Stratford,U.S. Senate,D,Jeanne Shaheen,124.0
Coos,Stratford,U.S. Senate,,Scatter,0.0
Coos,Success,U.S. Senate,R,Scott P. Brown,0.0
Coos,Success,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Success,U.S. Senate,,Scatter,
Coos,Thompson & Meserve's Pur.,U.S. Senate,R,Scott P. Brown,0.0
Coos,Thompson & Meserve's Pur.,U.S. Senate,D,Jeanne Shaheen,0.0
Coos,Thompson & Meserve's Pur.,U.S. Senate,,Scatter,
Coos,Wentworth's Location,U.S. Senate,R,Scott P. Brown,5.0
Coos,Wentworth's Location,U.S. Senate,D,Jeanne Shaheen,6.0
Coos,Wentworth's Location,U.S. Senate,,Scatter,0.0
Coos,Whitefield,U.S. Senate,R,Scott P. Brown,320.0
Coos,Whitefield,U.S. Senate,D,Jeanne Shaheen,450.0
Coos,Whitefield,U.S. Senate,,Scatter,1.0
Grafton,Alexandria,U.S. Senate,R,Scott P. Brown,342.0
Grafton,Alexandria,U.S. Senate,D,Jeanne Shaheen,317.0
Grafton,Alexandria,U.S. Senate,,Scatter,2.0
Grafton,Ashland,U.S. Senate,R,Scott P. Brown,345.0
Grafton,Ashland,U.S. Senate,D,Jeanne Shaheen,417.0
Grafton,Ashland,U.S. Senate,,Scatter,3.0
Grafton,Bath,U.S. Senate,R,Scott P. Brown,210.0
Grafton,Bath,U.S. Senate,D,Jeanne Shaheen,202.0
Grafton,Bath,U.S. Senate,,Scatter,4.0
Grafton,Benton,U.S. Senate,R,Scott P. Brown,66.0
Grafton,Benton,U.S. Senate,D,Jeanne Shaheen,56.0
Grafton,Benton,U.S. Senate,,Scatter,0.0
Grafton,Bethlehem,U.S. Senate,R,Scott P. Brown,373.0
Grafton,Bethlehem,U.S. Senate,D,Jeanne Shaheen,619.0
Grafton,Bethlehem,U.S. Senate,,Scatter,5.0
Grafton,Bridgewater,U.S. Senate,R,Scott P. Brown,293.0
Grafton,Bridgewater,U.S. Senate,D,Jeanne Shaheen,234.0
Grafton,Bridgewater,U.S. Senate,,Scatter,0.0
Grafton,Bristol,U.S. Senate,R,Scott P. Brown,588.0
Grafton,Bristol,U.S. Senate,D,Jeanne Shaheen,540.0
Grafton,Bristol,U.S. Senate,,Scatter,4.0
Grafton,Campton,U.S. Senate,R,Scott P. Brown,532.0
Grafton,Campton,U.S. Senate,D,Jeanne Shaheen,757.0
Grafton,Campton,U.S. Senate,,Scatter,6.0
Grafton,Canaan,U.S. Senate,R,Scott P. Brown,491.0
Grafton,Canaan,U.S. Senate,D,Jeanne Shaheen,751.0
Grafton,Canaan,U.S. Senate,,Scatter,5.0
Grafton,Dorchester,U.S. Senate,R,Scott P. Brown,77.0
Grafton,Dorchester,U.S. Senate,D,Jeanne Shaheen,70.0
Grafton,Dorchester,U.S. Senate,,Scatter,4.0
Grafton,Easton,U.S. Senate,R,Scott P. Brown,51.0
Grafton,Easton,U.S. Senate,D,Jeanne Shaheen,95.0
Grafton,Easton,U.S. Senate,,Scatter,1.0
Grafton,Ellsworth,U.S. Senate,R,Scott P. Brown,15.0
Grafton,Ellsworth,U.S. Senate,D,Jeanne Shaheen,26.0
Grafton,Ellsworth,U.S. Senate,,Scatter,0.0
Grafton,Enfield,U.S. Senate,R,Scott P. Brown,623.0
Grafton,Enfield,U.S. Senate,D,Jeanne Shaheen,1072.0
Grafton,Enfield,U.S. Senate,,Scatter,5.0
Grafton,Franconia,U.S. Senate,R,Scott P. Brown,205.0
Grafton,Franconia,U.S. Senate,D,Jeanne Shaheen,391.0
Grafton,Franconia,U.S. Senate,,Scatter,2.0
Grafton,Grafton,U.S. Senate,R,Scott P. Brown,245.0
Grafton,Grafton,U.S. Senate,D,Jeanne Shaheen,255.0
Grafton,Grafton,U.S. Senate,,Scatter,
Grafton,Groton,U.S. Senate,R,Scott P. Brown,113.0
Grafton,Groton,U.S. Senate,D,Jeanne Shaheen,100.0
Grafton,Groton,U.S. Senate,,Scatter,2.0
Grafton,Hanover,U.S. Senate,R,Scott P. Brown,1042.0
Grafton,Hanover,U.S. Senate,D,Jeanne Shaheen,3652.0
Grafton,Hanover,U.S. Senate,,Scatter,11.0
Grafton,Haverhill,U.S. Senate,R,Scott P. Brown,663.0
Grafton,Haverhill,U.S. Senate,D,Jeanne Shaheen,629.0
Grafton,Haverhill,U.S. Senate,,Scatter,3.0
Grafton,Hebron,U.S. Senate,R,Scott P. Brown,192.0
Grafton,Hebron,U.S. Senate,D,Jeanne Shaheen,120.0
Grafton,Hebron,U.S. Senate,,Scatter,0.0
Grafton,Holderness,U.S. Senate,R,Scott P. Brown,387.0
Grafton,Holderness,U.S. Senate,D,Jeanne Shaheen,564.0
Grafton,Holderness,U.S. Senate,,Scatter,0.0
Grafton,Landaff,U.S. Senate,R,Scott P. Brown,84.0
Grafton,Landaff,U.S. Senate,D,Jeanne Shaheen,94.0
Grafton,Landaff,U.S. Senate,,Scatter,0.0
Grafton,Lebanon Ward 1,U.S. Senate,R,Scott P. Brown,485.0
Grafton,Lebanon Ward 1,U.S. Senate,D,Jeanne Shaheen,1066.0
Grafton,Lebanon Ward 1,U.S. Senate,,Scatter,4.0
Grafton,Lebanon Ward 2,U.S. Senate,R,Scott P. Brown,409.0
Grafton,Lebanon Ward 2,U.S. Senate,D,Jeanne Shaheen,1123.0
Grafton,Lebanon Ward 2,U.S. Senate,,Scatter,7.0
Grafton,Lebanon Ward 3,U.S. Senate,R,Scott P. Brown,487.0
Grafton,Lebanon Ward 3,U.S. Senate,D,Jeanne Shaheen,1141.0
Grafton,Lebanon Ward 3,U.S. Senate,,Scatter,4.0
Grafton,Lincoln,U.S. Senate,R,Scott P. Brown,246.0
Grafton,Lincoln,U.S. Senate,D,Jeanne Shaheen,268.0
Grafton,Lincoln,U.S. Senate,,Scatter,4.0
Grafton,Lisbon,U.S. Senate,R,Scott P. Brown,211.0
Grafton,Lisbon,U.S. Senate,D,Jeanne Shaheen,226.0
Grafton,Lisbon,U.S. Senate,,Scatter,4.0
Grafton,Littleton,U.S. Senate,R,Scott P. Brown,907.0
Grafton,Littleton,U.S. Senate,D,Jeanne Shaheen,1074.0
Grafton,Littleton,U.S. Senate,,Scatter,5.0
Grafton,Livermore,U.S. Senate,R,Scott P. Brown,0.0
Grafton,Livermore,U.S. Senate,D,Jeanne Shaheen,0.0
Grafton,Livermore,U.S. Senate,,Scatter,0.0
Grafton,Lyman,U.S. Senate,R,Scott P. Brown,111.0
Grafton,Lyman,U.S. Senate,D,Jeanne Shaheen,131.0
Grafton,Lyman,U.S. Senate,,Scatter,0.0
Grafton,Lyme,U.S. Senate,R,Scott P. Brown,202.0
Grafton,Lyme,U.S. Senate,D,Jeanne Shaheen,683.0
Grafton,Lyme,U.S. Senate,,Scatter,0.0
Grafton,Monroe,U.S. Senate,R,Scott P. Brown,188.0
Grafton,Monroe,U.S. Senate,D,Jeanne Shaheen,146.0
Grafton,Monroe,U.S. Senate,,Scatter,0.0
Grafton,Orange,U.S. Senate,R,Scott P. Brown,58.0
Grafton,Orange,U.S. Senate,D,Jeanne Shaheen,69.0
Grafton,Orange,U.S. Senate,,Scatter,0.0
Grafton,Orford,U.S. Senate,R,Scott P. Brown,172.0
Grafton,Orford,U.S. Senate,D,Jeanne Shaheen,321.0
Grafton,Orford,U.S. Senate,,Scatter,0.0
Grafton,Piermont,U.S. Senate,R,Scott P. Brown,109.0
Grafton,Piermont,U.S. Senate,D,Jeanne Shaheen,186.0
Grafton,Piermont,U.S. Senate,,Scatter,0.0
Grafton,Plymouth,U.S. Senate,R,Scott P. Brown,624.0
Grafton,Plymouth,U.S. Senate,D,Jeanne Shaheen,1221.0
Grafton,Plymouth,U.S. Senate,,Scatter,12.0
Grafton,Rumney,U.S. Senate,R,Scott P. Brown,293.0
Grafton,Rumney,U.S. Senate,D,Jeanne Shaheen,312.0
Grafton,Rumney,U.S. Senate,,Scatter,2.0
Grafton,Sugar Hill,U.S. Senate,R,Scott P. Brown,123.0
Grafton,Sugar Hill,U.S. Senate,D,Jeanne Shaheen,204.0
Grafton,Sugar Hill,U.S. Senate,,Scatter,1.0
Grafton,Thornton,U.S. Senate,R,Scott P. Brown,420.0
Grafton,Thornton,U.S. Senate,D,Jeanne Shaheen,574.0
Grafton,Thornton,U.S. Senate,,Scatter,1.0
Grafton,Warren,U.S. Senate,R,Scott P. Brown,156.0
Grafton,Warren,U.S. Senate,D,Jeanne Shaheen,178.0
Grafton,Warren,U.S. Senate,,Scatter,1.0
Grafton,Waterville Valley,U.S. Senate,R,Scott P. Brown,84.0
Grafton,Waterville Valley,U.S. Senate,D,Jeanne Shaheen,108.0
Grafton,Waterville Valley,U.S. Senate,,Scatter,0.0
Grafton,Wentworth,U.S. Senate,R,Scott P. Brown,206.0
Grafton,Wentworth,U.S. Senate,D,Jeanne Shaheen,183.0
Grafton,Wentworth,U.S. Senate,,Scatter,2.0
Grafton,Woodstock,U.S. Senate,R,Scott P. Brown,226.0
Grafton,Woodstock,U.S. Senate,D,Jeanne Shaheen,321.0
Grafton,Woodstock,U.S. Senate,,Scatter,3.0
Hillsborough,Amherst,U.S. Senate,R,Scott P. Brown,3019.0
Hillsborough,Amherst,U.S. Senate,D,Jeanne Shaheen,2559.0
Hillsborough,Amherst,U.S. Senate,,Scatter,24.0
Hillsborough,Antrim,U.S. Senate,R,Scott P. Brown,468.0
Hillsborough,Antrim,U.S. Senate,D,Jeanne Shaheen,593.0
Hillsborough,Antrim,U.S. Senate,,Scatter,9.0
Hillsborough,Bedford,U.S. Senate,R,Scott P. Brown,5935.0
Hillsborough,Bedford,U.S. Senate,D,Jeanne Shaheen,3599.0
Hillsborough,Bedford,U.S. Senate,,Scatter,36.0
Hillsborough,Bennington,U.S. Senate,R,Scott P. Brown,261.0
Hillsborough,Bennington,U.S. Senate,D,Jeanne Shaheen,250.0
Hillsborough,Bennington,U.S. Senate,,Scatter,4.0
Hillsborough,Brookline,U.S. Senate,R,Scott P. Brown,1232.0
Hillsborough,Brookline,U.S. Senate,D,Jeanne Shaheen,914.0
Hillsborough,Brookline,U.S. Senate,,Scatter,10.0
Hillsborough,Deering,U.S. Senate,R,Scott P. Brown,365.0
Hillsborough,Deering,U.S. Senate,D,Jeanne Shaheen,334.0
