county,town,office,district,party,candidate,votes
Cheshire,Sullivan,President,,DEM,Torgesen,
Cheshire,Surry,President,,DEM,Torgesen,1
Cheshire,Swanzey,President,,DEM,Torgesen,
Cheshire,Troy,President,,DEM,Torgesen,
Cheshire,Walpole,President,,DEM,Torgesen,
Cheshire,Westmoreland,President,,DEM,Torgesen,
Cheshire,Winchester,President,,DEM,Torgesen,
Cheshire,Alstead,President,,DEM,Elizabeth Warren,45
Cheshire,Chesterfield,President,,DEM,Elizabeth Warren,120
Cheshire,Dublin,President,,DEM,Elizabeth Warren,85
Cheshire,Fitzilliam,President,,DEM,Elizabeth Warren,50
Cheshire,Gilsum,President,,DEM,Elizabeth Warren,10
Cheshire,Harrisville,President,,DEM,Elizabeth Warren,46
Cheshire,Hinsdale,President,,DEM,Elizabeth Warren,49
Cheshire,Jaffrey,President,,DEM,Elizabeth Warren,102
Cheshire,Keene Ward 1,President,,DEM,Elizabeth Warren,98
Cheshire,Keene Ward 2,President,,DEM,Elizabeth Warren,167
Cheshire,Keene Ward 3,President,,DEM,Elizabeth Warren,131
Cheshire,Keene Ward 4,President,,DEM,Elizabeth Warren,156
Cheshire,Keene Ward 5,President,,DEM,Elizabeth Warren,194
Cheshire,Marlborough,President,,DEM,Elizabeth Warren,71
Cheshire,Marlow,President,,DEM,Elizabeth Warren,20
Cheshire,Nelson,President,,DEM,Elizabeth Warren,24
Cheshire,Richmond,President,,DEM,Elizabeth Warren,24
Cheshire,Rindge,President,,DEM,Elizabeth Warren,56
Cheshire,Roxbury,President,,DEM,Elizabeth Warren,5
Cheshire,Stoddard,President,,DEM,Elizabeth Warren,21
Cheshire,Sullivan,President,,DEM,Elizabeth Warren,20
Cheshire,Surry,President,,DEM,Elizabeth Warren,20
Cheshire,Swanzey,President,,DEM,Elizabeth Warren,108
Cheshire,Troy,President,,DEM,Elizabeth Warren,17
Cheshire,Walpole,President,,DEM,Elizabeth Warren,88
Cheshire,Westmoreland,President,,DEM,Elizabeth Warren,44
Cheshire,Winchester,President,,DEM,Elizabeth Warren,45
Cheshire,Alstead,President,,DEM,Wells,
Cheshire,Chesterfield,President,,DEM,Wells,
Cheshire,Dublin,President,,DEM,Wells,
Cheshire,Fitzilliam,President,,DEM,Wells,
Cheshire,Gilsum,President,,DEM,Wells,
Cheshire,Harrisville,President,,DEM,Wells,
Cheshire,Hinsdale,President,,DEM,Wells,
Cheshire,Jaffrey,President,,DEM,Wells,
Cheshire,Keene Ward 1,President,,DEM,Wells,
Cheshire,Keene Ward 2,President,,DEM,Wells,
Cheshire,Keene Ward 3,President,,DEM,Wells,
Cheshire,Keene Ward 4,President,,DEM,Wells,
Cheshire,Keene Ward 5,President,,DEM,Wells,
Cheshire,Marlborough,President,,DEM,Wells,
Cheshire,Marlow,President,,DEM,Wells,
Cheshire,Nelson,President,,DEM,Wells,
Cheshire,Richmond,President,,DEM,Wells,
Cheshire,Rindge,President,,DEM,Wells,
Cheshire,Roxbury,President,,DEM,Wells,
Cheshire,Stoddard,President,,DEM,Wells,
Cheshire,Sullivan,President,,DEM,Wells,
Cheshire,Surry,President,,DEM,Wells,
Cheshire,Swanzey,President,,DEM,Wells,
Cheshire,Troy,President,,DEM,Wells,
Cheshire,Walpole,President,,DEM,Wells,
Cheshire,Westmoreland,President,,DEM,Wells,
Cheshire,Winchester,President,,DEM,Wells,
Cheshire,Alstead,President,,DEM,Marianne Williamson,
Cheshire,Chesterfield,President,,DEM,Marianne Williamson,
Cheshire,Dublin,President,,DEM,Marianne Williamson,1
Cheshire,Fitzilliam,President,,DEM,Marianne Williamson,1
Cheshire,Gilsum,President,,DEM,Marianne Williamson,
Cheshire,Harrisville,President,,DEM,Marianne Williamson,
Cheshire,Hinsdale,President,,DEM,Marianne Williamson,
Cheshire,Jaffrey,President,,DEM,Marianne Williamson,
Cheshire,Keene Ward 1,President,,DEM,Marianne Williamson,1
Cheshire,Keene Ward 2,President,,DEM,Marianne Williamson,
Cheshire,Keene Ward 3,President,,DEM,Marianne Williamson,3
Cheshire,Keene Ward 4,President,,DEM,Marianne Williamson,
Cheshire,Keene Ward 5,President,,DEM,Marianne Williamson,
Cheshire,Marlborough,President,,DEM,Marianne Williamson,
Cheshire,Marlow,President,,DEM,Marianne Williamson,
Cheshire,Nelson,President,,DEM,Marianne Williamson,
Cheshire,Richmond,President,,DEM,Marianne Williamson,
Cheshire,Rindge,President,,DEM,Marianne Williamson,1
Cheshire,Roxbury,President,,DEM,Marianne Williamson,
Cheshire,Stoddard,President,,DEM,Marianne Williamson,
Cheshire,Sullivan,President,,DEM,Marianne Williamson,
Cheshire,Surry,President,,DEM,Marianne Williamson,
Cheshire,Swanzey,President,,DEM,Marianne Williamson,
Cheshire,Troy,President,,DEM,Marianne Williamson,
Cheshire,Walpole,President,,DEM,Marianne Williamson,
Cheshire,Westmoreland,President,,DEM,Marianne Williamson,
Cheshire,Winchester,President,,DEM,Marianne Williamson,
Cheshire,Alstead,President,,DEM,Andrew Yang,12
Cheshire,Chesterfield,President,,DEM,Andrew Yang,18
Cheshire,Dublin,President,,DEM,Andrew Yang,6
Cheshire,Fitzilliam,President,,DEM,Andrew Yang,14
Cheshire,Gilsum,President,,DEM,Andrew Yang,9
Cheshire,Harrisville,President,,DEM,Andrew Yang,3
Cheshire,Hinsdale,President,,DEM,Andrew Yang,16
Cheshire,Jaffrey,President,,DEM,Andrew Yang,41
Cheshire,Keene Ward 1,President,,DEM,Andrew Yang,86
Cheshire,Keene Ward 2,President,,DEM,Andrew Yang,41
Cheshire,Keene Ward 3,President,,DEM,Andrew Yang,36
Cheshire,Keene Ward 4,President,,DEM,Andrew Yang,40
Cheshire,Keene Ward 5,President,,DEM,Andrew Yang,65
Cheshire,Marlborough,President,,DEM,Andrew Yang,17
Cheshire,Marlow,President,,DEM,Andrew Yang,2
Cheshire,Nelson,President,,DEM,Andrew Yang,12
Cheshire,Richmond,President,,DEM,Andrew Yang,10
Cheshire,Rindge,President,,DEM,Andrew Yang,15
Cheshire,Roxbury,President,,DEM,Andrew Yang,2
Cheshire,Stoddard,President,,DEM,Andrew Yang,19
Cheshire,Sullivan,President,,DEM,Andrew Yang,3
Cheshire,Surry,President,,DEM,Andrew Yang,4
Cheshire,Swanzey,President,,DEM,Andrew Yang,56
Cheshire,Troy,President,,DEM,Andrew Yang,9
Cheshire,Walpole,President,,DEM,Andrew Yang,32
Cheshire,Westmoreland,President,,DEM,Andrew Yang,11
Cheshire,Winchester,President,,DEM,Andrew Yang,18
Coos,At. & Gil. Ac. Gt,President,,DEM,Michael Bennet,
Coos,Bean's Grant,President,,DEM,Michael Bennet,
Coos,Bean's Purchase,President,,DEM,Michael Bennet,
Coos,Berlin,President,,DEM,Michael Bennet,3
Coos,Cambridge,President,,DEM,Michael Bennet,0
Coos,Carroll,President,,DEM,Michael Bennet,0
Coos,Chandler's Purchase,President,,DEM,Michael Bennet,
Coos,Clarksville,President,,DEM,Michael Bennet,0
Coos,Colebrook,President,,DEM,Michael Bennet,0
Coos,Columbia,President,,DEM,Michael Bennet,0
Coos,Crawford's Purchase,President,,DEM,Michael Bennet,
Coos,Cutt's Gt,President,,DEM,Michael Bennet,
Coos,Dalton,President,,DEM,Michael Bennet,1
Coos,Dix's Gt.,President,,DEM,Michael Bennet,
Coos,Dixville,President,,DEM,Michael Bennet,0
Coos,Dummer,President,,DEM,Michael Bennet,0
Coos,Errol,President,,DEM,Michael Bennet,0
Coos,Erving's Loc.,President,,DEM,Michael Bennet,0
Coos,Gorham,President,,DEM,Michael Bennet,0
Coos,Green's Gt.,President,,DEM,Michael Bennet,0
Coos,Hadley's Pur.,President,,DEM,Michael Bennet,
Coos,Jefferson,President,,DEM,Michael Bennet,2
Coos,Kilkenny,President,,DEM,Michael Bennet,0
Coos,Lancaster,President,,DEM,Michael Bennet,0
Coos,Low & Burbank's Grant,President,,DEM,Michael Bennet,
Coos,Martin's Loc.,President,,DEM,Michael Bennet,
Coos,Milan,President,,DEM,Michael Bennet,0
Coos,Millsfield,President,,DEM,Michael Bennet,0
Coos,Northumberland,President,,DEM,Michael Bennet,0
Coos,Odell,President,,DEM,Michael Bennet,0
Coos,Pinkham's Gt.,President,,DEM,Michael Bennet,0
Coos,Pittsburg,President,,DEM,Michael Bennet,0
Coos,Randolph,President,,DEM,Michael Bennet,0
Coos,Sargent's Pur.,President,,DEM,Michael Bennet,
Coos,Second Coll. Gt.,President,,DEM,Michael Bennet,0
Coos,Shelburne,President,,DEM,Michael Bennet,0
Coos,Stark,President,,DEM,Michael Bennet,0
Coos,Stewartstown,President,,DEM,Michael Bennet,1
Coos,Stratford,President,,DEM,Michael Bennet,0
Coos,Success,President,,DEM,Michael Bennet,0
Coos,Thompson & Mes's Purchase,President,,DEM,Michael Bennet,
Coos,Wentworth's Loc,President,,DEM,Michael Bennet,0
Coos,Whitefield,President,,DEM,Michael Bennet,0
Coos,At. & Gil. Ac. Gt,President,,DEM,Joe Biden,
Coos,Bean's Grant,President,,DEM,Joe Biden,
Coos,Bean's Purchase,President,,DEM,Joe Biden,
Coos,Berlin,President,,DEM,Joe Biden,183
Coos,Cambridge,President,,DEM,Joe Biden,0
Coos,Carroll,President,,DEM,Joe Biden,25
Coos,Chandler's Purchase,President,,DEM,Joe Biden,
Coos,Clarksville,President,,DEM,Joe Biden,6
Coos,Colebrook,President,,DEM,Joe Biden,19
Coos,Columbia,President,,DEM,Joe Biden,9
Coos,Crawford's Purchase,President,,DEM,Joe Biden,
Coos,Cutt's Gt,President,,DEM,Joe Biden,
Coos,Dalton,President,,DEM,Joe Biden,10
Coos,Dix's Gt.,President,,DEM,Joe Biden,
Coos,Dixville,President,,DEM,Joe Biden,0
Coos,Dummer,President,,DEM,Joe Biden,8
Coos,Errol,President,,DEM,Joe Biden,5
Coos,Erving's Loc.,President,,DEM,Joe Biden,0
Coos,Gorham,President,,DEM,Joe Biden,77
Coos,Green's Gt.,President,,DEM,Joe Biden,0
Coos,Hadley's Pur.,President,,DEM,Joe Biden,
Coos,Jefferson,President,,DEM,Joe Biden,19
Coos,Kilkenny,President,,DEM,Joe Biden,0
Coos,Lancaster,President,,DEM,Joe Biden,46
Coos,Low & Burbank's Grant,President,,DEM,Joe Biden,
Coos,Martin's Loc.,President,,DEM,Joe Biden,
Coos,Milan,President,,DEM,Joe Biden,23
Coos,Millsfield,President,,DEM,Joe Biden,1
Coos,Northumberland,President,,DEM,Joe Biden,28
Coos,Odell,President,,DEM,Joe Biden,0
Coos,Pinkham's Gt.,President,,DEM,Joe Biden,0
Coos,Pittsburg,President,,DEM,Joe Biden,9
Coos,Randolph,President,,DEM,Joe Biden,20
Coos,Sargent's Pur.,President,,DEM,Joe Biden,
Coos,Second Coll. Gt.,President,,DEM,Joe Biden,0
Coos,Shelburne,President,,DEM,Joe Biden,7
Coos,Stark,President,,DEM,Joe Biden,11
Coos,Stewartstown,President,,DEM,Joe Biden,5
Coos,Stratford,President,,DEM,Joe Biden,13
Coos,Success,President,,DEM,Joe Biden,0
Coos,Thompson & Mes's Purchase,President,,DEM,Joe Biden,
Coos,Wentworth's Loc,President,,DEM,Joe Biden,0
Coos,Whitefield,President,,DEM,Joe Biden,42
Coos,At. & Gil. Ac. Gt,President,,DEM,Cory Booker,
Coos,Bean's Grant,President,,DEM,Cory Booker,
Coos,Bean's Purchase,President,,DEM,Cory Booker,
Coos,Berlin,President,,DEM,Cory Booker,3
Coos,Cambridge,President,,DEM,Cory Booker,0
Coos,Carroll,President,,DEM,Cory Booker,0
Coos,Chandler's Purchase,President,,DEM,Cory Booker,
Coos,Clarksville,President,,DEM,Cory Booker,0
Coos,Colebrook,President,,DEM,Cory Booker,1
Coos,Columbia,President,,DEM,Cory Booker,0
Coos,Crawford's Purchase,President,,DEM,Cory Booker,
Coos,Cutt's Gt,President,,DEM,Cory Booker,
Coos,Dalton,President,,DEM,Cory Booker,0
Coos,Dix's Gt.,President,,DEM,Cory Booker,
Coos,Dixville,President,,DEM,Cory Booker,0
Coos,Dummer,President,,DEM,Cory Booker,0
Coos,Errol,President,,DEM,Cory Booker,0
Coos,Erving's Loc.,President,,DEM,Cory Booker,0
Coos,Gorham,President,,DEM,Cory Booker,0
Coos,Green's Gt.,President,,DEM,Cory Booker,0
Coos,Hadley's Pur.,President,,DEM,Cory Booker,
Coos,Jefferson,President,,DEM,Cory Booker,0
Coos,Kilkenny,President,,DEM,Cory Booker,0
Coos,Lancaster,President,,DEM,Cory Booker,0
Coos,Low & Burbank's Grant,President,,DEM,Cory Booker,
Coos,Martin's Loc.,President,,DEM,Cory Booker,
Coos,Milan,President,,DEM,Cory Booker,0
Coos,Millsfield,President,,DEM,Cory Booker,0
Coos,Northumberland,President,,DEM,Cory Booker,0
Coos,Odell,President,,DEM,Cory Booker,0
Coos,Pinkham's Gt.,President,,DEM,Cory Booker,0
Coos,Pittsburg,President,,DEM,Cory Booker,0
Coos,Randolph,President,,DEM,Cory Booker,0
Coos,Sargent's Pur.,President,,DEM,Cory Booker,
Coos,Second Coll. Gt.,President,,DEM,Cory Booker,0
Coos,Shelburne,President,,DEM,Cory Booker,0
Coos,Stark,President,,DEM,Cory Booker,0
Coos,Stewartstown,President,,DEM,Cory Booker,0
Coos,Stratford,President,,DEM,Cory Booker,0
Coos,Success,President,,DEM,Cory Booker,0
Coos,Thompson & Mes's Purchase,President,,DEM,Cory Booker,
Coos,Wentworth's Loc,President,,DEM,Cory Booker,0
Coos,Whitefield,President,,DEM,Cory Booker,0
Coos,At. & Gil. Ac. Gt,President,,DEM,Boyd,
Coos,Bean's Grant,President,,DEM,Boyd,
Coos,Bean's Purchase,President,,DEM,Boyd,
Coos,Berlin,President,,DEM,Boyd,0
Coos,Cambridge,President,,DEM,Boyd,0
Coos,Carroll,President,,DEM,Boyd,0
Coos,Chandler's Purchase,President,,DEM,Boyd,
Coos,Clarksville,President,,DEM,Boyd,0
Coos,Colebrook,President,,DEM,Boyd,0
Coos,Columbia,President,,DEM,Boyd,0
Coos,Crawford's Purchase,President,,DEM,Boyd,
Coos,Cutt's Gt,President,,DEM,Boyd,
Coos,Dalton,President,,DEM,Boyd,0
Coos,Dix's Gt.,President,,DEM,Boyd,
Coos,Dixville,President,,DEM,Boyd,0
Coos,Dummer,President,,DEM,Boyd,0
Coos,Errol,President,,DEM,Boyd,0
Coos,Erving's Loc.,President,,DEM,Boyd,0
Coos,Gorham,President,,DEM,Boyd,0
Coos,Green's Gt.,President,,DEM,Boyd,0
Coos,Hadley's Pur.,President,,DEM,Boyd,
Coos,Jefferson,President,,DEM,Boyd,0
Coos,Kilkenny,President,,DEM,Boyd,0
Coos,Lancaster,President,,DEM,Boyd,0
Coos,Low & Burbank's Grant,President,,DEM,Boyd,
Coos,Martin's Loc.,President,,DEM,Boyd,
Coos,Milan,President,,DEM,Boyd,0
Coos,Millsfield,President,,DEM,Boyd,0
Coos,Northumberland,President,,DEM,Boyd,0
Coos,Odell,President,,DEM,Boyd,0
Coos,Pinkham's Gt.,President,,DEM,Boyd,0
Coos,Pittsburg,President,,DEM,Boyd,0
Coos,Randolph,President,,DEM,Boyd,0
Coos,Sargent's Pur.,President,,DEM,Boyd,
Coos,Second Coll. Gt.,President,,DEM,Boyd,0
Coos,Shelburne,President,,DEM,Boyd,0
Coos,Stark,President,,DEM,Boyd,0
Coos,Stewartstown,President,,DEM,Boyd,0
Coos,Stratford,President,,DEM,Boyd,0
Coos,Success,President,,DEM,Boyd,0
Coos,Thompson & Mes's Purchase,President,,DEM,Boyd,
Coos,Wentworth's Loc,President,,DEM,Boyd,0
Coos,Whitefield,President,,DEM,Boyd,1
Coos,At. & Gil. Ac. Gt,President,,DEM,Steve Bullock,
Coos,Bean's Grant,President,,DEM,Steve Bullock,
Coos,Bean's Purchase,President,,DEM,Steve Bullock,
Coos,Berlin,President,,DEM,Steve Bullock,0
Coos,Cambridge,President,,DEM,Steve Bullock,0
Coos,Carroll,President,,DEM,Steve Bullock,0
Coos,Chandler's Purchase,President,,DEM,Steve Bullock,
Coos,Clarksville,President,,DEM,Steve Bullock,0
Coos,Colebrook,President,,DEM,Steve Bullock,0
Coos,Columbia,President,,DEM,Steve Bullock,0
Coos,Crawford's Purchase,President,,DEM,Steve Bullock,
Coos,Cutt's Gt,President,,DEM,Steve Bullock,
Coos,Dalton,President,,DEM,Steve Bullock,0
Coos,Dix's Gt.,President,,DEM,Steve Bullock,
Coos,Dixville,President,,DEM,Steve Bullock,0
Coos,Dummer,President,,DEM,Steve Bullock,0
Coos,Errol,President,,DEM,Steve Bullock,0
Coos,Erving's Loc.,President,,DEM,Steve Bullock,0
Coos,Gorham,President,,DEM,Steve Bullock,0
Coos,Green's Gt.,President,,DEM,Steve Bullock,0
Coos,Hadley's Pur.,President,,DEM,Steve Bullock,
Coos,Jefferson,President,,DEM,Steve Bullock,0
Coos,Kilkenny,President,,DEM,Steve Bullock,0
Coos,Lancaster,President,,DEM,Steve Bullock,0
Coos,Low & Burbank's Grant,President,,DEM,Steve Bullock,
Coos,Martin's Loc.,President,,DEM,Steve Bullock,
Coos,Milan,President,,DEM,Steve Bullock,0
Coos,Millsfield,President,,DEM,Steve Bullock,0
Coos,Northumberland,President,,DEM,Steve Bullock,0
Coos,Odell,President,,DEM,Steve Bullock,0
Coos,Pinkham's Gt.,President,,DEM,Steve Bullock,0
Coos,Pittsburg,President,,DEM,Steve Bullock,0
Coos,Randolph,President,,DEM,Steve Bullock,0
Coos,Sargent's Pur.,President,,DEM,Steve Bullock,
Coos,Second Coll. Gt.,President,,DEM,Steve Bullock,0
Coos,Shelburne,President,,DEM,Steve Bullock,0
Coos,Stark,President,,DEM,Steve Bullock,1
Coos,Stewartstown,President,,DEM,Steve Bullock,0
Coos,Stratford,President,,DEM,Steve Bullock,0
Coos,Success,President,,DEM,Steve Bullock,0
Coos,Thompson & Mes's Purchase,President,,DEM,Steve Bullock,
Coos,Wentworth's Loc,President,,DEM,Steve Bullock,0
Coos,Whitefield,President,,DEM,Steve Bullock,0
Coos,At. & Gil. Ac. Gt,President,,DEM,Burke,
Coos,Bean's Grant,President,,DEM,Burke,
Coos,Bean's Purchase,President,,DEM,Burke,
Coos,Berlin,President,,DEM,Burke,1
Coos,Cambridge,President,,DEM,Burke,0
Coos,Carroll,President,,DEM,Burke,0
Coos,Chandler's Purchase,President,,DEM,Burke,
Coos,Clarksville,President,,DEM,Burke,0
Coos,Colebrook,President,,DEM,Burke,1
Coos,Columbia,President,,DEM,Burke,0
Coos,Crawford's Purchase,President,,DEM,Burke,
Coos,Cutt's Gt,President,,DEM,Burke,
Coos,Dalton,President,,DEM,Burke,0
Coos,Dix's Gt.,President,,DEM,Burke,
Coos,Dixville,President,,DEM,Burke,0
Coos,Dummer,President,,DEM,Burke,1
Coos,Errol,President,,DEM,Burke,0
Coos,Erving's Loc.,President,,DEM,Burke,0
Coos,Gorham,President,,DEM,Burke,0
Coos,Green's Gt.,President,,DEM,Burke,0
Coos,Hadley's Pur.,President,,DEM,Burke,
Coos,Jefferson,President,,DEM,Burke,0
Coos,Kilkenny,President,,DEM,Burke,0
Coos,Lancaster,President,,DEM,Burke,1
Coos,Low & Burbank's Grant,President,,DEM,Burke,
Coos,Martin's Loc.,President,,DEM,Burke,
Coos,Milan,President,,DEM,Burke,0
Coos,Millsfield,President,,DEM,Burke,0
Coos,Northumberland,President,,DEM,Burke,0
Coos,Odell,President,,DEM,Burke,0
Coos,Pinkham's Gt.,President,,DEM,Burke,0
Coos,Pittsburg,President,,DEM,Burke,0
Coos,Randolph,President,,DEM,Burke,1
Coos,Sargent's Pur.,President,,DEM,Burke,
Coos,Second Coll. Gt.,President,,DEM,Burke,0
Coos,Shelburne,President,,DEM,Burke,0
Coos,Stark,President,,DEM,Burke,0
Coos,Stewartstown,President,,DEM,Burke,0
Coos,Stratford,President,,DEM,Burke,0
Coos,Success,President,,DEM,Burke,0
Coos,Thompson & Mes's Purchase,President,,DEM,Burke,
Coos,Wentworth's Loc,President,,DEM,Burke,0
Coos,Whitefield,President,,DEM,Burke,0
Coos,At. & Gil. Ac. Gt,President,,DEM,Pete Buttigieg,
Coos,Bean's Grant,President,,DEM,Pete Buttigieg,
Coos,Bean's Purchase,President,,DEM,Pete Buttigieg,
Coos,Berlin,President,,DEM,Pete Buttigieg,344
Coos,Cambridge,President,,DEM,Pete Buttigieg,0
Coos,Carroll,President,,DEM,Pete Buttigieg,40
Coos,Chandler's Purchase,President,,DEM,Pete Buttigieg,
Coos,Clarksville,President,,DEM,Pete Buttigieg,11
Coos,Colebrook,President,,DEM,Pete Buttigieg,66
Coos,Columbia,President,,DEM,Pete Buttigieg,14
Coos,Crawford's Purchase,President,,DEM,Pete Buttigieg,
Coos,Cutt's Gt,President,,DEM,Pete Buttigieg,
Coos,Dalton,President,,DEM,Pete Buttigieg,49
Coos,Dix's Gt.,President,,DEM,Pete Buttigieg,
Coos,Dixville,President,,DEM,Pete Buttigieg,1
Coos,Dummer,President,,DEM,Pete Buttigieg,8
Coos,Errol,President,,DEM,Pete Buttigieg,15
Coos,Erving's Loc.,President,,DEM,Pete Buttigieg,0
Coos,Gorham,President,,DEM,Pete Buttigieg,133
Coos,Green's Gt.,President,,DEM,Pete Buttigieg,0
Coos,Hadley's Pur.,President,,DEM,Pete Buttigieg,
Coos,Jefferson,President,,DEM,Pete Buttigieg,43
Coos,Kilkenny,President,,DEM,Pete Buttigieg,0
Coos,Lancaster,President,,DEM,Pete Buttigieg,96
Coos,Low & Burbank's Grant,President,,DEM,Pete Buttigieg,
Coos,Martin's Loc.,President,,DEM,Pete Buttigieg,
Coos,Milan,President,,DEM,Pete Buttigieg,45
Coos,Millsfield,President,,DEM,Pete Buttigieg,1
Coos,Northumberland,President,,DEM,Pete Buttigieg,54
Coos,Odell,President,,DEM,Pete Buttigieg,0
Coos,Pinkham's Gt.,President,,DEM,Pete Buttigieg,0
Coos,Pittsburg,President,,DEM,Pete Buttigieg,16
Coos,Randolph,President,,DEM,Pete Buttigieg,21
Coos,Sargent's Pur.,President,,DEM,Pete Buttigieg,
Coos,Second Coll. Gt.,President,,DEM,Pete Buttigieg,0
Coos,Shelburne,President,,DEM,Pete Buttigieg,18
Coos,Stark,President,,DEM,Pete Buttigieg,8
Coos,Stewartstown,President,,DEM,Pete Buttigieg,14
Coos,Stratford,President,,DEM,Pete Buttigieg,16
Coos,Success,President,,DEM,Pete Buttigieg,0
Coos,Thompson & Mes's Purchase,President,,DEM,Pete Buttigieg,
Coos,Wentworth's Loc,President,,DEM,Pete Buttigieg,1
Coos,Whitefield,President,,DEM,Pete Buttigieg,80
Coos,At. & Gil. Ac. Gt,President,,DEM,Julian Castro,
Coos,Bean's Grant,President,,DEM,Julian Castro,
Coos,Bean's Purchase,President,,DEM,Julian Castro,
Coos,Berlin,President,,DEM,Julian Castro,0
Coos,Cambridge,President,,DEM,Julian Castro,0
Coos,Carroll,President,,DEM,Julian Castro,0
Coos,Chandler's Purchase,President,,DEM,Julian Castro,
Coos,Clarksville,President,,DEM,Julian Castro,0
Coos,Colebrook,President,,DEM,Julian Castro,0
Coos,Columbia,President,,DEM,Julian Castro,0
Coos,Crawford's Purchase,President,,DEM,Julian Castro,
Coos,Cutt's Gt,President,,DEM,Julian Castro,
Coos,Dalton,President,,DEM,Julian Castro,0
Coos,Dix's Gt.,President,,DEM,Julian Castro,
Coos,Dixville,President,,DEM,Julian Castro,0
Coos,Dummer,President,,DEM,Julian Castro,0
Coos,Errol,President,,DEM,Julian Castro,0
Coos,Erving's Loc.,President,,DEM,Julian Castro,0
Coos,Gorham,President,,DEM,Julian Castro,0
Coos,Green's Gt.,President,,DEM,Julian Castro,0
Coos,Hadley's Pur.,President,,DEM,Julian Castro,
Coos,Jefferson,President,,DEM,Julian Castro,0
Coos,Kilkenny,President,,DEM,Julian Castro,0
Coos,Lancaster,President,,DEM,Julian Castro,0
Coos,Low & Burbank's Grant,President,,DEM,Julian Castro,
Coos,Martin's Loc.,President,,DEM,Julian Castro,
Coos,Milan,President,,DEM,Julian Castro,0
Coos,Millsfield,President,,DEM,Julian Castro,0
Coos,Northumberland,President,,DEM,Julian Castro,1
Coos,Odell,President,,DEM,Julian Castro,0
Coos,Pinkham's Gt.,President,,DEM,Julian Castro,0
Coos,Pittsburg,President,,DEM,Julian Castro,0
Coos,Randolph,President,,DEM,Julian Castro,0
Coos,Sargent's Pur.,President,,DEM,Julian Castro,
Coos,Second Coll. Gt.,President,,DEM,Julian Castro,0
Coos,Shelburne,President,,DEM,Julian Castro,0
Coos,Stark,President,,DEM,Julian Castro,0
Coos,Stewartstown,President,,DEM,Julian Castro,0
Coos,Stratford,President,,DEM,Julian Castro,0
Coos,Success,President,,DEM,Julian Castro,0
Coos,Thompson & Mes's Purchase,President,,DEM,Julian Castro,
Coos,Wentworth's Loc,President,,DEM,Julian Castro,0
Coos,Whitefield,President,,DEM,Julian Castro,0
Coos,At. & Gil. Ac. Gt,President,,DEM,Rocky De La Fuente,
Coos,Bean's Grant,President,,DEM,Rocky De La Fuente,
Coos,Bean's Purchase,President,,DEM,Rocky De La Fuente,
Coos,Berlin,President,,DEM,Rocky De La Fuente,0
Coos,Cambridge,President,,DEM,Rocky De La Fuente,0
Coos,Carroll,President,,DEM,Rocky De La Fuente,0
Coos,Chandler's Purchase,President,,DEM,Rocky De La Fuente,
Coos,Clarksville,President,,DEM,Rocky De La Fuente,0
Coos,Colebrook,President,,DEM,Rocky De La Fuente,0
Coos,Columbia,President,,DEM,Rocky De La Fuente,0
Coos,Crawford's Purchase,President,,DEM,Rocky De La Fuente,
Coos,Cutt's Gt,President,,DEM,Rocky De La Fuente,
Coos,Dalton,President,,DEM,Rocky De La Fuente,0
Coos,Dix's Gt.,President,,DEM,Rocky De La Fuente,
Coos,Dixville,President,,DEM,Rocky De La Fuente,0
Coos,Dummer,President,,DEM,Rocky De La Fuente,0
Coos,Errol,President,,DEM,Rocky De La Fuente,0
Coos,Erving's Loc.,President,,DEM,Rocky De La Fuente,0
Coos,Gorham,President,,DEM,Rocky De La Fuente,0
Coos,Green's Gt.,President,,DEM,Rocky De La Fuente,0
Coos,Hadley's Pur.,President,,DEM,Rocky De La Fuente,
Coos,Jefferson,President,,DEM,Rocky De La Fuente,0
Coos,Kilkenny,President,,DEM,Rocky De La Fuente,0
Coos,Lancaster,President,,DEM,Rocky De La Fuente,0
Coos,Low & Burbank's Grant,President,,DEM,Rocky De La Fuente,
Coos,Martin's Loc.,President,,DEM,Rocky De La Fuente,
Coos,Milan,President,,DEM,Rocky De La Fuente,0
Coos,Millsfield,President,,DEM,Rocky De La Fuente,0
Coos,Northumberland,President,,DEM,Rocky De La Fuente,0
Coos,Odell,President,,DEM,Rocky De La Fuente,0
Coos,Pinkham's Gt.,President,,DEM,Rocky De La Fuente,0
Coos,Pittsburg,President,,DEM,Rocky De La Fuente,0
Coos,Randolph,President,,DEM,Rocky De La Fuente,0
Coos,Sargent's Pur.,President,,DEM,Rocky De La Fuente,
Coos,Second Coll. Gt.,President,,DEM,Rocky De La Fuente,0
Coos,Shelburne,President,,DEM,Rocky De La Fuente,0
Coos,Stark,President,,DEM,Rocky De La Fuente,0
Coos,Stewartstown,President,,DEM,Rocky De La Fuente,0
Coos,Stratford,President,,DEM,Rocky De La Fuente,0
Coos,Success,President,,DEM,Rocky De La Fuente,0
Coos,Thompson & Mes's Purchase,President,,DEM,Rocky De La Fuente,
Coos,Wentworth's Loc,President,,DEM,Rocky De La Fuente,0
Coos,Whitefield,President,,DEM,Rocky De La Fuente,0
Coos,At. & Gil. Ac. Gt,President,,DEM,John Delaney,
Coos,Bean's Grant,President,,DEM,John Delaney,
Coos,Bean's Purchase,President,,DEM,John Delaney,
